,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.3587706702705722,-0.19739555984988089,-0.9827937232473292,-1.7681918866447774,-0.14189705460416402,0.32175055439664213,-1.0040671092713902,0.14189705460416402,-0.26299473168091936,1.7063240407803972,-0.41333040453932823,-1.4288992721907325,0.46364760900080615,-2.761086276477428,2.103640214414286,1.7894652726688385,0.12435499454676124
1,0.021735706841792712,1.4464413322481353,0.19739555984988089,0.5880026035475676,0.05875582271572277,-0.1798534997924781,0.15991312315821915,-2.356194490192344,0.39852244566642026,-0.10220671810725257,-0.032775144404075474,0.3217505543966422,-0.46364760900080615,1.1902899496825317,-1.4601391056210007,-1.9138202672155997,2.356194490192345
2,1.975688113079979,-1.7126933813990606,0.24497866312686423,-0.9097531579442097,2.439335722080786,-1.2490457723982544,0.702256931509007,1.1071487177940904,-2.220446049250313e-16,0.43032661312255804,0.8884797719201484,1.5707963267948966,1.6295521495106193,0.0,0.19739555984988089,1.6951513213416578,-1.7539071440573806
3,-2.1112158270654806,0.21866894587394192,1.0040671092713902,-0.46364760900080615,-2.1763409903998667,1.373400766945016,1.6539375586833378,-0.21109333322274626,1.4940244355251187,-0.24497866312686334,0.2186689458739428,-1.849095985800008,-0.5224034317165289,-1.373400766945016,-0.19739555984988089,-1.8925468811915387,0.920925877382949
4,0.3430239404207033,0.07982998571223754,-0.46364760900080615,0.19739555984988075,1.0924438954162383,-0.5880026035475676,0.05875582271572277,-0.11065722117389587,-2.819842099193151,0.17985349979247722,-0.1418970546041649,1.0636978224025597,-0.6435011087932843,2.1587989303424635,-0.6947382761967031,-0.7853981633974483,1.0303768265243125
5,-0.2662520491509252,-1.2637505947761059,-0.19739555984988066,2.6992184306130476,0.0535202684593159,0.6202494859828214,-0.6055446636049702,-0.32175055439664235,1.5707963267948966,-0.6435011087932843,1.2490457723982544,1.1071487177940913,-0.12435499454676147,-1.5707963267948957,2.926577771842286,1.5707963267948966,-0.46364760900080526
6,0.6823165548747481,2.147729271812357,-0.15137544373402645,-1.3258176636680314,-0.4160645057238228,0.1651486774146269,-1.8925468811915387,-0.09647377518258682,1.1071487177940904,-0.5585993153435624,-0.7853981633974483,-2.119345729245426,0.4461055489434036,0.9827937232473289,-3.0172376590430314,-0.09065988720074514,-1.6475682180646753
7,1.8592258853132932,0.3883187181724672,0.02702044918726476,0.0,1.768191886644777,1.1659045405098123,0.46364760900080615,-0.3671738338182191,0.10487693873023307,1.3439974787410107,-1.8925468811915387,1.9394922294529464,-1.4288992721907325,0.33067888857647887,0.9827937232473292,0.8760580505981928,0.2186689458739417
8,-0.13992467057411861,-0.46364760900080704,0.5667292175235064,0.46364760900080615,-1.2490457723982544,0.20749622643520382,0.24497866312686423,0.32175055439664213,-1.5791994903425426,-2.356194490192345,0.7853981633974481,0.39852244566641915,-0.14189705460416396,-0.33067888857647887,1.778292553230099,-0.46364760900080526,0.32175055439664235
9,-0.8308214428190253,0.2525542757780599,0.5404195002705832,8.881784197001252e-16,-0.1566018769820161,-2.699218430613048,-0.24497866312686423,1.6539375586833378,-0.41822432957922895,0.3805063771123649,0.7853981633974492,-2.111215827065479,-0.3217505543966422,-0.6610431688506868,-0.6022873461349647,-0.32175055439664213,0.24497866312686334
