,0,1,2,3
0,-0.005410189216297212,0.0014505553689478923,-0.001254439995425738,-0.001473513849008956
1,0.0019410538574451408,-0.001711828896451273,0.002604531745548311,3.369814404452498e-05
2,-0.005428117817410261,0.0027175510352464016,0.0002504120762099049,0.0025190105067194324
3,-0.016116933958572055,0.0019607884423087363,0.0005468088970257412,-0.00012494161857556918
4,-0.0026057424706773524,0.015233560533394641,-0.0033031845158197903,0.018597853551444388
5,0.0006431335202403687,-0.016388688147374264,0.002050266619053609,-0.017738257689726034
6,-0.00048513565170393846,-0.00032515797315335604,-0.000483633198213429,0.00012665380539100823
7,-0.0004843768533939752,0.0007693647191002739,-0.001746681193689259,-0.00042599609369897706
8,-0.0012537253931106385,-0.0007854813425183238,-0.0004849050050341752,-0.0018161665720399789
9,-0.0007020941198057074,0.0004977764914637639,0.00019980494798277348,-0.00014576982516967263
10,0.0005131288478890106,0.017022605138284685,-0.0015363804625163624,0.0013992070547330648
11,-0.0027172222675870827,0.00011667500876377801,0.00023403383229148034,0.0032715243169323394
12,-0.0004297080336796988,0.00502769946250492,-0.0018591017150408895,0.013965022607242528
13,-0.0016771663981129947,0.00038926872434430493,-0.001430428673282691,0.003726993154206326
14,0.002295426435719783,0.002909410039887206,-0.010338546792243886,0.00016319515527074557
15,-0.00764261193498017,0.005019357606364405,-0.006667522407525439,0.006176076563809474
16,0.0006641059955230233,-3.057314783871945e-05,0.0008845892836712999,0.00014706826095212122
17,-0.00048142902525727393,5.1242511251992084e-05,-0.001372572996283683,0.010097195395795122
18,0.004291024092826667,-0.0013899837309008234,0.005660541823313547,-0.00179267582450926
19,0.007295524542980658,-0.0020667172757433683,0.0033438166011379167,-0.0009203257838295009
20,0.005511067849066631,-0.0005462252380290522,0.0006379180293745179,-0.0005056440991801914
21,0.0003667650899483732,-0.003631125796218271,0.0025215864677994304,-0.0008091311492481879
22,0.005590689642577473,-0.0011883162410466497,0.002544954910091324,-4.336318024522612e-05
23,0.0008494389539919212,-0.0006696844281428582,-0.0009000445393594347,0.0009853281091865007
24,9.612620416810103e-05,0.00029228833491945494,0.0024993539366846562,-0.01333285174550225
25,-0.013769258959462682,0.0012943932757565335,-0.0043575926714352065,0.013145136525147816
26,-0.009494951064161317,0.005127745499250658,-0.0010764061160002392,0.001757193009238378
27,0.0012976556475208234,0.01337247413599485,0.0004339008204041761,-0.00011768841887827008
28,0.0012037164126974531,-0.00029963266997112825,0.00027346068340516894,-0.001051335215435767
29,0.02277401908906196,-0.0065231143141311065,-0.00012399860577883004,0.0008755490124259246
30,0.001739295997569723,-0.021048197318929596,0.0019685751048155176,-0.00268803532637385
31,-0.00045882542127273496,-0.0005704237778276777,0.0006726361403055492,-0.00026274629208256073
32,0.0018235794597369903,0.00015621544810340282,0.0012395592287584023,-0.000492004654332856
33,-6.240370355037328e-05,0.00116702502054844,-0.00026368924742570243,0.001582415950710292
34,-0.001691774988515693,0.0012672947707015325,0.0004014829868341785,0.00033252863098987007
35,-0.005329534080364962,0.0031543175111936606,-0.004258205889970057,0.00037515410888921963
36,-0.003469108020089706,0.0064784345689670175,-0.001630445716227058,0.001676650415539438
37,-0.0010170890461771442,-0.0008180464921521136,0.00018454678788648593,-0.0010955764687445857
38,0.000432789551819468,0.0006498868864754925,0.0007058872983778386,0.0001152245765076998
39,-0.021148946292046666,0.0016556236917502076,0.000877806074869536,0.0005913321753654444
40,-0.0008493628022527844,7.247792879727655e-05,0.0003182111360251483,-0.0005427710216552306
41,-0.00045456479984684606,-0.0007325738819794481,-0.0008706979556998284,0.0010081930123551075
42,0.005596969568228527,-0.0015991459275581654,0.0011340088289335526,-0.0001368571945361552
43,0.0014096165192376553,-0.003005611539212527,-5.036516820444703e-05,-0.001753789628547331
44,0.003037004626159412,-0.009797577814724345,0.0008478431120018115,-0.0011034359903350222
45,0.001944114355395321,0.0002280103487710683,0.002224539456052277,-0.013423184972005675
46,0.001967280584612041,-0.013798483667160522,0.004836074061441931,-0.0004423183134392161
47,-0.001096571978257188,0.0010245097245347168,-0.00038184530159979246,-0.00030776954904165876
48,-0.0010134467467546315,0.01177756027333432,-0.0034553037441011902,-0.002796094477873101
49,0.0008474691661826128,0.002005975239367963,-0.000272530397821491,-0.0006575164211937157
50,-0.0009044909591366945,0.0013338746944953073,0.000801062758703619,-0.001202523580826842
51,-0.00012674963329528666,-0.0002468158621451444,-0.0034432920826725777,0.017453016167656266
52,0.00021967823533941555,-0.0004139236325286788,-0.0011936983865319384,0.0013286275301336303
53,-0.002640490708880616,-0.00013911644333308715,-0.0005183145726106453,-0.0003829695437453928
54,-0.001157363735845074,-0.00032783086408594286,0.0006261310119048957,0.00028920612700922277
55,0.0005106232385747589,0.0013806990515754514,0.0002742002158306889,0.00013524865741398884
