,0,1
0,9.370266,11.205716
1,11.213289,12.189432
2,7.538048,10.776731
3,9.579838,10.296301
4,9.7990055,9.98731
5,11.481512,11.897759
6,12.203321,9.503474
7,12.818579,9.5806675
8,7.6420975,10.761935
9,6.6261263,10.760253
10,5.602917,10.491591
11,6.8747935,10.977043
12,6.015788,11.946629
13,6.2620506,12.468305
14,6.231232,12.249802
15,6.1843185,12.3938
16,6.1517367,12.3815775
17,6.26333,12.469119
18,6.5820675,12.386794
19,12.058488,10.583977
20,10.268861,11.895432
21,11.370877,11.626017
22,9.192744,10.1440935
23,10.030323,10.922307
24,11.875709,12.052035
25,11.01695,10.640392
26,10.299173,12.227341
27,9.867144,10.030424
28,8.141231,9.969134
29,10.125655,10.510178
30,10.028904,12.410411
31,11.659518,11.582011
32,7.355688,10.624289
33,8.708429,9.997652
34,7.311612,11.035938
35,8.24294,10.244886
36,7.796722,10.229986
37,10.787392,12.315921
38,6.729341,10.493566
39,8.57596,10.074645
40,9.042104,11.602373
41,10.2710085,10.815456
42,10.60091,12.420108
43,11.079773,11.93416
44,10.591017,11.520247
45,10.300076,10.029063
46,10.154872,10.952466
47,9.237656,10.836737
48,7.4932675,12.312707
49,6.4741683,12.473562
50,6.233835,12.371103
51,6.0916615,10.785579
52,6.155397,10.885442
53,6.1180596,10.508712
54,10.178699,10.436068
55,11.426204,11.529575
56,9.034097,12.077065
57,10.321088,12.143917
58,9.367503,9.574984
59,9.866293,11.6558895
60,10.776635,9.812238
61,10.1945715,11.255483
62,9.524441,11.278695
63,9.109004,9.8418455
64,9.497585,11.3755665
65,7.6012406,11.169044
66,8.668519,9.9828205
67,8.613171,9.587231
68,9.051868,10.921263
69,9.039834,10.427505
70,8.721343,10.546984
71,10.004121,12.670258
72,11.693747,9.875549
73,11.149663,12.158468
74,11.036427,11.444168
75,10.179212,12.255201
76,11.39622,9.176686
77,9.659329,11.93736
78,9.1818075,11.002947
79,8.578662,10.355148
80,8.268332,11.53832
81,8.654043,10.739679
82,10.555935,11.7444315
83,8.127689,10.341013
84,7.2227116,10.484613
85,6.8389688,10.045887
86,5.6706004,10.528393
87,8.314159,11.704478
88,9.894193,12.376557
89,9.294432,11.011906
90,9.485395,10.124431
91,9.710668,11.062455
92,8.2173395,11.829269
93,6.881057,11.230611
94,9.325792,12.299684
95,10.342188,9.531902
96,7.113333,11.389574
97,8.332252,11.538341
98,7.9516425,10.254033
99,11.958552,11.812
100,10.824379,9.276354
101,11.397667,12.503508
102,11.947195,9.408211
103,11.770317,10.685984
104,9.45927,11.46941
105,8.019023,10.49281
106,7.71212,10.290215
107,10.089015,9.912856
108,12.439244,11.2478285
109,8.710043,12.356301
110,7.1526403,11.651347
111,8.814063,9.541242
112,11.399883,10.968154
113,11.479322,10.907784
114,12.447727,11.062364
115,10.271153,9.456225
116,12.481427,10.305112
117,9.363594,11.588014
118,7.8060756,10.443722
119,8.571874,11.659822
120,8.454765,10.567306
121,8.57258,11.98966
122,8.343982,10.93916
123,11.734195,9.067801
124,10.642459,9.233143
125,8.962969,11.627633
126,11.908217,10.796859
127,11.779026,9.149523
128,11.594845,9.268113
129,7.61884,10.451972
130,9.550655,10.502458
131,10.118749,10.065593
132,9.135907,10.569183
133,9.452359,11.38822
134,10.4197235,11.219748
135,7.206026,10.831901
136,11.396753,9.346883
137,9.357829,11.289378
138,10.699257,9.849777
139,11.276357,9.197094
140,10.67904,10.7069235
141,7.5779476,11.264297
142,8.09834,10.996613
143,7.739688,10.196613
144,7.2853765,11.031497
145,7.4487853,11.760782
146,9.760193,10.769816
147,9.392459,11.428508
148,9.42848,9.592053
149,6.05415,10.692371
150,9.104363,12.539326
151,9.446917,12.416525
152,9.443486,11.4158535
153,8.307634,11.666384
154,9.10428,11.978813
155,8.309682,10.961958
156,9.3000145,10.33689
157,10.196051,10.152323
158,8.527853,10.057631
159,7.4662614,12.105804
160,7.3032827,12.072974
161,6.9098334,11.479253
162,6.457494,10.860688
163,5.721511,10.717666
164,5.393743,10.449382
165,5.180261,10.534926
166,6.47865,11.982996
167,6.4760537,11.290704
168,5.7616415,10.856638
169,6.3922887,11.4449
170,7.552775,11.623988
171,8.042057,11.741055
172,7.6487646,12.162344
173,9.4764805,11.664056
174,6.6782355,10.714681
175,7.3591485,11.635149
176,6.1496916,10.9899025
177,6.8878446,11.066336
178,6.687723,10.464055
179,6.6402407,10.413703
180,8.029556,11.082578
181,6.7239866,10.700131
182,7.6798415,11.552273
