,0,1
0,4.4154096,-9.679104
1,4.428343,-9.692665
2,4.4155736,-9.679489
3,4.422486,-9.686439
4,4.386066,-9.6498785
5,4.4283457,-9.692389
6,4.4268785,-9.690955
7,4.4373293,-9.701823
8,4.4440775,-9.708609
9,4.447493,-9.712212
10,4.4602876,-9.725676
11,4.4958086,-9.76202
12,4.486606,-9.752257
13,4.5181456,-9.784233
14,4.531399,-9.797609
15,4.577755,-9.845479
16,4.564586,-9.833039
17,4.5757737,-9.8446245
18,4.5941057,-9.864017
19,4.608371,-9.879396
20,4.6103706,-9.881911
21,4.625066,-9.896521
22,4.6532254,-9.925771
23,4.6808653,-9.954977
24,4.676063,-9.949397
25,4.6951194,-9.970064
26,4.71341,-9.988445
27,4.729937,-10.006246
28,4.7521286,-10.029458
29,4.777399,-10.056263
30,4.7924905,-10.07248
31,4.808232,-10.089529
32,4.8283477,-10.11048
33,4.8620963,-10.147174
34,4.877931,-10.16342
35,4.914196,-10.201258
36,4.9296727,-10.217503
37,4.970856,-10.261418
38,4.9777627,-10.269142
39,5.031099,-10.324746
40,5.046443,-10.340827
41,5.070785,-10.366206
42,5.102071,-10.399536
43,5.119749,-10.417623
44,5.158293,-10.458447
45,5.166055,-10.466513
46,5.1979113,-10.4995
47,5.2093964,-10.51126
48,5.250195,-10.553425
49,5.2318125,-10.535391
50,5.291072,-10.5959
51,5.327031,-10.633923
52,5.3408504,-10.647071
53,5.35306,-10.65814
54,5.418501,-10.723927
55,5.4424434,-10.74704
56,5.4976645,-10.801129
57,5.51011,-10.812792
58,5.538135,-10.840724
59,5.544342,-10.845811
60,5.586141,-10.884577
61,5.583181,-10.882623
62,5.6123986,-10.909438
63,5.625957,-10.921147
64,5.6512136,-10.944538
65,5.6649036,-10.95608
66,5.6962185,-10.986031
67,5.730109,-11.013172
68,5.764887,-11.042571
69,5.757645,-11.034304
70,5.796014,-11.065863
71,5.8354607,-11.096679
72,5.872603,-11.12544
73,5.8837566,-11.132051
74,5.855293,-11.107175
75,5.894574,-11.139572
76,5.9318857,-11.164484
77,5.9641833,-11.186811
78,5.9966106,-11.207689
79,6.0327806,-11.23368
80,6.0784287,-11.258968
81,6.1016808,-11.27327
82,6.196996,-11.336404
83,6.2000446,-11.330923
84,6.2300525,-11.345011
85,6.266477,-11.364611
86,6.291369,-11.376528
87,6.3260784,-11.393337
88,6.358409,-11.409031
89,6.3838406,-11.421862
90,6.413075,-11.435514
91,6.4558516,-11.455202
92,6.4376726,-11.450882
93,6.490304,-11.471304
94,6.4991255,-11.488194
95,6.5247445,-11.485376
96,6.5661397,-11.500481
97,6.576996,-11.503723
98,6.6000524,-11.513566
99,6.628029,-11.519712
100,6.645996,-11.527
101,6.6546283,-11.526724
102,6.699759,-11.564783
103,6.727585,-11.551002
104,6.746375,-11.554086
105,6.734607,-11.552144
106,6.760626,-11.560413
107,6.78611,-11.561729
108,6.8299146,-11.568762
109,6.8321195,-11.568229
110,6.8492594,-11.574456
111,6.854098,-11.560608
112,6.8798523,-11.578371
113,6.89289,-11.582148
114,6.9538546,-11.584554
115,6.9655323,-11.585593
116,7.0083656,-11.585085
117,7.0479684,-11.581869
118,7.057756,-11.58556
119,7.0920506,-11.582258
120,7.138204,-11.574738
121,7.1467314,-11.575292
122,7.1822753,-11.562226
123,7.1911097,-11.561633
124,7.2051663,-11.553317
125,7.251051,-11.537996
126,7.273723,-11.524018
127,7.249925,-11.547729
128,7.326734,-11.491786
129,7.334613,-11.498977
130,7.360662,-11.470798
131,7.3763666,-11.460685
132,7.389375,-11.450158
133,7.4260607,-11.415432
134,7.417505,-11.422761
135,7.4538937,-11.399709
136,7.490825,-11.353038
137,7.5223794,-11.321886
138,7.533984,-11.315335
139,7.545654,-11.290124
140,7.554914,-11.27878
141,7.5670443,-11.25606
142,7.575459,-11.244502
143,7.5883594,-11.217441
144,7.5861845,-11.223512
145,7.5953255,-11.197527
146,7.6036196,-11.178278
147,7.6155987,-11.145535
148,7.6104684,-11.137108
149,7.62137,-11.126993
150,7.635404,-11.084256
151,7.639863,-11.066769
152,7.6409373,-11.060511
153,7.6437764,-11.028631
154,7.646983,-10.9993305
155,7.6457224,-10.969198
156,7.6550975,-10.87383
157,7.632313,-10.879126
158,7.633686,-10.88495
159,7.625784,-10.847803
160,7.6180506,-10.8159
161,7.6120644,-10.801963
162,7.600209,-10.758089
163,7.5988526,-10.753303
164,7.588871,-10.702502
165,7.5784283,-10.685468
166,7.5649905,-10.636018
167,7.55064,-10.586513
168,7.543284,-10.570102
169,7.527124,-10.522075
170,7.51937,-10.505673
171,7.5012684,-10.459379
172,7.4894447,-10.424266
173,7.474005,-10.383148
174,7.451698,-10.322147
175,7.448772,-10.313969
176,7.428117,-10.258609
177,7.4106793,-10.209458
178,7.411218,-10.207974
179,7.398683,-10.1687765
180,7.39256,-10.153086
181,7.376557,-10.097881
182,7.3766675,-10.098517
183,7.362394,-10.050568
184,7.3587656,-10.038486
185,7.349609,-10.004876
186,7.3461065,-9.971278
187,7.335878,-9.948113
188,7.338346,-9.9334135
189,7.334616,-9.9143
190,7.3563952,-9.910734
191,7.325451,-9.852672
192,7.325051,-9.876594
193,7.321753,-9.810223
194,7.319876,-9.778458
195,7.315215,-9.752537
196,7.31505,-9.733187
197,7.3157244,-9.715865
198,7.315999,-9.696472
199,7.3198433,-9.660412
200,7.3230004,-9.627937
201,7.32231,-9.615738
202,7.3312078,-9.588536
203,7.3364215,-9.558822
204,7.3398438,-9.546379
205,7.3505316,-9.5092125
206,7.3635006,-9.458169
207,7.3747325,-9.428637
208,7.384121,-9.394314
209,7.39824,-9.370341
210,7.4224076,-9.327203
211,7.415405,-9.334882
212,7.446867,-9.280326
213,7.4655976,-9.254686
214,7.4843907,-9.228543
215,7.4898925,-9.217333
216,7.503785,-9.204952
217,7.511776,-9.187425
218,7.548566,-9.1581745
219,7.561729,-9.147028
220,7.6002173,-9.110948
221,7.615004,-9.101084
222,7.6321197,-9.089311
223,7.6511807,-9.074314
224,7.6797695,-9.056942
225,7.6923585,-9.044947
226,7.71045,-9.030496
227,7.717596,-9.028849
228,7.739291,-9.013906
229,7.769943,-9.003401
230,7.815192,-8.983447
231,7.8084474,-8.987024
232,7.870417,-8.961692
233,7.9049644,-8.952973
234,7.908378,-8.95114
235,7.95118,-8.947031
236,7.959555,-8.953311
237,7.9744086,-8.942595
238,8.033407,-8.940051
239,8.029722,-8.937334
240,8.080824,-8.934262
241,8.107092,-8.937802
242,8.173532,-8.950068
243,8.183104,-8.94592
244,8.22132,-8.953665
245,8.272853,-8.962886
246,8.333348,-8.975028
247,8.409068,-8.991496
248,8.456921,-9.008356
249,8.464792,-9.009641
250,8.482207,-9.014545
251,8.529842,-9.027308
252,8.572717,-9.040576
253,8.60217,-9.051403
254,8.685508,-9.079148
255,8.783204,-9.122644
256,8.783018,-9.118338
257,8.849946,-9.144172
258,8.860282,-9.14926
259,8.906542,-9.1673565
260,8.964456,-9.187096
261,9.001931,-9.208864
262,9.072599,-9.23659
263,9.119032,-9.269318
264,9.171592,-9.278452
265,9.2387705,-9.3187065
266,9.270993,-9.319289
267,9.311141,-9.338011
268,9.401413,-9.378237
269,9.452705,-9.399486
270,9.49312,-9.416164
271,9.551376,-9.429606
272,9.59753,-9.458273
273,9.677476,-9.495055
274,9.769219,-9.536493
275,9.764407,-9.516754
276,9.791075,-9.532545
277,9.846247,-9.545571
278,9.869406,-9.569793
279,9.906415,-9.568386
280,9.928254,-9.576318
281,9.972546,-9.593843
282,10.032615,-9.617206
283,10.024381,-9.60984
284,10.088091,-9.631641
285,10.115634,-9.640745
286,10.116196,-9.634919
287,10.192622,-9.677572
288,10.237705,-9.689999
289,10.304915,-9.708256
290,10.343161,-9.7208185
291,10.377276,-9.737985
292,10.446488,-9.752283
293,10.486512,-9.766148
294,10.551233,-9.787334
295,10.574117,-9.789956
296,10.650951,-9.808084
297,10.699897,-9.820434
298,10.71191,-9.821188
299,10.764663,-9.8392105
300,10.795858,-9.840023
301,10.815415,-9.842704
302,10.870829,-9.854844
303,10.880013,-9.856599
304,10.968035,-9.873764
305,10.985008,-9.870714
306,11.008435,-9.872846
307,11.026683,-9.874506
