,0,1,2
0,-7.2531614,16.450352,3.0079672
1,-7.206278,16.474087,2.998352
2,-7.1752505,16.336939,2.8483644
3,-7.1776013,16.48576,2.9617617
4,-7.2176323,16.521324,2.991431
5,-7.135341,16.588032,3.0002525
6,-7.161667,16.60967,3.030429
7,-7.153516,16.584726,3.022312
8,-7.2120733,16.371473,2.8878953
9,-7.175811,16.348593,2.8398254
10,-7.1644115,16.320662,2.827653
11,-7.1643586,16.343033,2.7993739
12,-7.1815166,16.302595,2.7964506
13,-7.157081,16.34332,2.8278377
14,-7.1512737,16.312641,2.8009622
15,0.0023249115,2.4727511,3.9753993
16,-0.006160998,2.480444,3.9832065
17,-0.014753451,2.4640875,3.9635956
18,0.0049588294,2.4700463,3.9724824
19,-0.82284206,1.0830374,2.0479248
20,-0.8040307,1.100858,2.0656972
21,-0.7987327,1.1092623,2.0732634
22,-0.7857038,1.1280727,2.0915065
23,-7.0068083,16.996622,2.9533331
24,-7.0353484,17.025064,2.990008
25,-7.0194554,17.129942,3.0101864
26,-6.942823,17.225876,2.9295948
27,-7.0120945,17.127241,3.0201561
28,-6.910065,17.209364,2.95618
29,-6.902917,17.323671,3.0545382
30,-6.914282,17.524364,3.083164
31,-6.8910823,17.268812,2.9719882
32,-6.751775,17.308418,2.9153132
33,-6.904774,17.418896,3.072903
34,-6.7038345,17.222086,2.9606717
35,-6.7406754,17.3386,2.8719637
36,-6.794896,17.374159,2.952453
37,-6.804699,17.618965,2.910545
38,-6.6942635,17.59014,3.0379117
39,-6.7684793,17.522888,2.9469476
40,-6.711953,17.599836,2.9252298
41,-6.754373,17.651712,2.9460907
42,-6.703199,17.659147,2.9880853
43,-6.662494,17.711939,2.9835098
44,-6.711984,17.683657,3.0117197
45,-6.590569,17.780056,2.958173
46,-6.5111275,17.940004,2.996248
47,-6.590178,17.805065,2.9861062
48,0.124452144,2.3701508,3.8701644
49,0.12484179,2.3675566,3.8682773
50,0.13325745,2.3605366,3.8604467
51,-6.498617,17.937656,3.0230274
52,-6.506286,17.946844,3.0295794
53,-6.41034,18.05111,3.0182652
54,-6.1513205,18.4652,2.9998043
55,-6.1509047,18.448349,2.9995968
56,-6.0975447,18.546251,2.9907055
57,-6.0987525,18.526503,2.9849586
58,-6.0613174,18.621761,3.055364
59,-6.022175,18.665958,3.0570512
60,-6.012714,18.640669,3.1123137
61,-5.9450436,18.590067,2.9454582
62,-5.9850254,18.689146,3.0143402
63,-5.879824,18.754486,3.063762
64,-5.903913,18.752525,3.0955648
65,-5.9714365,18.652552,2.9485145
66,-5.8665895,18.747734,3.0168188
67,-5.764119,18.842754,3.0522277
68,-5.758969,18.817352,2.949157
69,-5.7563725,18.8383,3.0550222
70,-5.7269974,18.806139,3.0911903
71,-5.713352,18.869118,3.0206237
72,-5.717978,18.917582,3.0057914
73,-5.585531,18.949467,2.940678
74,-5.6645174,18.891523,2.9310596
75,-5.7179317,18.848904,2.9714215
76,-5.6220403,18.965591,2.9551547
77,-5.5354457,19.004604,2.9551096
78,-5.4598055,19.004835,2.917831
79,-5.4268436,19.017683,2.907273
80,-5.200139,19.153261,2.8062625
81,-5.484375,18.946178,2.9327605
82,-5.3638268,19.035826,2.8950353
83,-5.242604,19.075666,2.885776
84,-5.1536613,19.099714,2.8620393
85,-5.2354403,19.05745,2.8733277
86,-5.106255,19.19002,2.7932997
87,-5.0155196,19.239014,2.736397
88,-5.0024533,19.274284,2.7605689
89,-5.0595493,19.193516,2.7599237
90,-4.7643723,19.285406,2.680852
91,-4.9130487,19.262094,2.8054926
92,-4.996017,19.186605,2.864163
93,-4.9855995,19.20955,2.8269584
94,-4.950605,19.28132,2.839587
95,-4.501421,19.355701,2.6795835
96,-4.4958076,19.278666,2.7130322
97,-4.6157064,19.265722,2.7652814
98,-4.554645,19.303122,2.755299
99,-4.132874,19.466629,2.5504231
100,-4.453348,19.45506,2.5836983
101,-4.228557,19.377453,2.6035001
102,-4.0774612,19.451437,2.5437417
103,-4.0877995,19.44875,2.5728045
104,-4.254694,19.40426,2.6474557
105,-4.3134384,19.342745,2.7096539
106,-4.1706414,19.350334,2.7004235
107,-4.0431805,19.455025,2.5629802
108,-3.869448,19.348078,2.6116261
109,-4.152762,19.30391,2.7390957
110,-3.9940023,19.314543,2.7518647
111,-3.8731785,19.31086,2.7223155
112,-3.9200053,19.432972,2.5661683
113,-3.910076,19.452555,2.5688303
114,-3.578499,19.378824,2.5646093
115,-3.8373346,19.27413,2.7463381
116,-3.5049453,19.34503,2.6249077
117,-3.7155511,19.414585,2.7566202
118,-3.4502766,19.310957,2.7772548
119,-3.5010557,19.382309,2.721445
120,-3.4190738,19.288834,2.7977774
121,-3.341557,19.360155,2.7335281
122,-3.4330072,19.348942,2.7631238
123,-3.3231106,19.298483,2.6820214
124,-3.3368843,19.232857,2.8266687
125,-3.190772,19.397642,2.7641854
126,-3.2241933,19.28359,2.5766685
127,-3.1095464,19.224546,2.5988421
128,-3.186733,19.212103,2.5821943
129,-3.0487373,19.280085,2.6814072
130,-3.0390713,19.308056,2.6900356
131,-3.046567,19.355556,2.7709982
132,-3.0232263,19.299463,2.7021677
133,-2.8324325,19.226923,2.635732
134,-2.9528813,19.340078,2.7483177
135,-2.7920046,19.310635,2.7282631
136,-2.9771228,19.21127,2.6254957
137,-2.8699827,19.293163,2.7071548
138,-2.853939,19.177732,2.6010082
139,-2.7909443,19.236002,2.662788
140,-2.8744214,19.155348,2.5749805
141,-2.686523,19.259813,2.6872861
142,-2.754969,19.285246,2.7061915
143,-2.6786108,19.29709,2.723135
144,-2.5869093,19.285816,2.7164042
145,-2.0571098,4.353659,-0.47007862
146,-2.0231462,4.386883,-0.4362935
147,-2.0109956,4.397764,-0.42443806
148,-2.0927794,4.3170137,-0.5059164
149,-0.5677209,18.46485,1.9446247
150,-2.4208727,19.184034,2.6382687
151,-2.3808546,19.151876,2.618153
152,-2.4284065,19.15336,2.598694
153,-2.2077293,19.084248,2.5279577
154,-2.1986053,19.09195,2.538789
155,-2.1746156,4.2350426,-0.5878608
156,-2.1361234,4.2734795,-0.54934466
157,-2.1199076,4.2894588,-0.5331841
158,-2.0557234,4.3531275,-0.4691195
159,-2.0592487,4.3509765,-0.47262922
160,-2.0933082,4.3178124,-0.50635624
161,-0.3577843,18.304033,1.80811
162,-0.49429795,18.404352,1.8886318
163,-0.3839362,18.374777,1.8719032
164,-0.3980308,18.381191,1.8717399
165,-0.38299698,18.382586,1.861945
166,-0.29382697,18.33502,1.8414674
167,-0.427379,18.422855,1.9206764
168,-0.37270817,18.36024,1.8614376
169,-0.35371953,18.351995,1.8496106
170,-0.06688488,18.07385,1.6379246
171,-0.12730792,18.136236,1.6776541
172,-0.23978262,18.2331,1.7617476
173,0.031886317,17.982327,1.5249653
174,-0.20196357,18.220846,1.7369463
