,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
191,35.0,37.0,32.0,36.0,41.0,37.0,37.0,36.0,46.0,33.0,31.0,32.0,32.0,39.0,38.0,40.0,42.0
192,33.0,29.0,36.0,39.0,33.0,42.0,51.0,37.0,46.0,36.0,40.0,31.0,48.0,33.0,34.0,38.0,38.0
193,39.0,35.0,27.0,39.0,30.0,35.0,38.0,40.0,34.0,40.0,36.0,46.0,33.0,41.0,44.0,43.0,29.0
194,33.0,30.0,36.0,39.0,37.0,33.0,49.0,45.0,35.0,34.0,31.0,25.0,35.0,41.0,41.0,28.0,41.0
195,43.0,36.0,45.0,34.0,32.0,37.0,45.0,38.0,46.0,47.0,43.0,30.0,30.0,33.0,46.0,37.0,28.0
196,30.0,28.0,37.0,34.0,39.0,34.0,41.0,40.0,38.0,46.0,36.0,40.0,37.0,42.0,38.0,48.0,37.0
197,32.0,33.0,38.0,36.0,42.0,27.0,42.0,39.0,32.0,39.0,38.0,32.0,36.0,36.0,32.0,31.0,45.0
198,29.0,41.0,38.0,41.0,52.0,37.0,30.0,43.0,35.0,40.0,43.0,30.0,36.0,41.0,53.0,36.0,24.0
199,42.0,42.0,27.0,42.0,45.0,41.0,41.0,44.0,38.0,31.0,30.0,37.0,36.0,40.0,48.0,46.0,38.0
200,42.0,44.0,40.0,42.0,31.0,43.0,48.0,39.0,42.0,44.0,34.0,40.0,36.0,39.0,32.0,40.0,37.0
201,32.0,36.0,26.0,37.0,20.0,44.0,32.0,40.0,32.0,40.0,33.0,22.0,40.0,41.0,35.0,44.0,33.0
202,35.0,31.0,41.0,39.0,29.0,37.0,46.0,33.0,42.0,34.0,31.0,43.0,35.0,42.0,28.0,40.0,26.0
203,37.0,42.0,44.0,40.0,36.0,32.0,41.0,41.0,35.0,34.0,40.0,39.0,34.0,43.0,34.0,40.0,34.0
204,39.0,29.0,32.0,42.0,26.0,38.0,31.0,37.0,38.0,39.0,30.0,53.0,41.0,45.0,35.0,38.0,46.0
205,34.0,20.0,38.0,38.0,43.0,40.0,36.0,35.0,28.0,39.0,26.0,31.0,22.0,39.0,33.0,33.0,31.0
206,29.0,30.0,33.0,30.0,36.0,33.0,42.0,37.0,32.0,34.0,46.0,25.0,40.0,46.0,34.0,40.0,41.0
207,35.0,34.0,36.0,47.0,29.0,35.0,35.0,35.0,32.0,43.0,40.0,27.0,34.0,26.0,39.0,45.0,36.0
208,45.0,37.0,44.0,44.0,29.0,41.0,35.0,45.0,33.0,38.0,45.0,44.0,34.0,44.0,41.0,32.0,24.0
209,33.0,38.0,40.0,33.0,39.0,41.0,24.0,30.0,39.0,36.0,37.0,20.0,32.0,36.0,32.0,27.0,38.0
210,25.0,27.0,28.0,29.0,41.0,34.0,30.0,28.0,30.0,31.0,36.0,36.0,37.0,31.0,30.0,38.0,30.0
211,22.0,16.0,23.0,22.0,19.0,33.0,23.0,33.0,37.0,23.0,24.0,28.0,32.0,31.0,27.0,29.0,30.0
212,23.0,24.0,19.0,32.0,32.0,35.0,33.0,35.0,42.0,42.0,49.0,36.0,25.0,33.0,39.0,32.0,41.0
213,36.0,33.0,40.0,31.0,41.0,23.0,38.0,37.0,37.0,34.0,23.0,20.0,36.0,30.0,33.0,36.0,26.0
214,27.0,27.0,32.0,27.0,30.0,36.0,34.0,41.0,28.0,30.0,28.0,33.0,26.0,31.0,24.0,36.0,31.0
215,18.0,19.0,19.0,15.0,28.0,23.0,32.0,31.0,21.0,26.0,22.0,32.0,32.0,23.0,33.0,34.0,34.0
216,28.0,26.0,30.0,24.0,23.0,18.0,32.0,33.0,34.0,25.0,27.0,29.0,33.0,20.0,30.0,28.0,16.0
217,36.0,28.0,28.0,25.0,38.0,29.0,33.0,26.0,31.0,29.0,42.0,34.0,34.0,35.0,23.0,39.0,30.0
218,33.0,33.0,26.0,31.0,34.0,31.0,23.0,21.0,38.0,45.0,27.0,41.0,37.0,44.0,29.0,31.0,28.0
219,38.0,41.0,28.0,36.0,41.0,30.0,36.0,32.0,38.0,34.0,38.0,36.0,30.0,46.0,29.0,37.0,42.0
220,38.0,30.0,36.0,28.0,32.0,38.0,42.0,52.0,42.0,49.0,38.0,38.0,34.0,31.0,36.0,33.0,37.0
221,41.0,38.0,34.0,47.0,42.0,43.0,45.0,32.0,41.0,34.0,30.0,35.0,40.0,35.0,43.0,44.0,39.0
222,31.0,47.0,27.0,44.0,36.0,38.0,37.0,37.0,35.0,50.0,33.0,36.0,42.0,32.0,47.0,41.0,28.0
223,50.0,42.0,41.0,34.0,42.0,44.0,43.0,49.0,47.0,41.0,30.0,26.0,40.0,39.0,34.0,36.0,30.0
224,22.0,28.0,32.0,35.0,25.0,39.0,30.0,23.0,32.0,46.0,37.0,24.0,29.0,26.0,29.0,36.0,31.0
225,25.0,32.0,29.0,35.0,26.0,27.0,25.0,26.0,28.0,36.0,26.0,37.0,39.0,29.0,31.0,33.0,30.0
226,36.0,43.0,41.0,36.0,41.0,29.0,33.0,29.0,35.0,42.0,28.0,32.0,31.0,34.0,34.0,34.0,40.0
227,45.0,40.0,44.0,37.0,41.0,31.0,32.0,44.0,31.0,43.0,36.0,39.0,39.0,31.0,31.0,46.0,26.0
228,49.0,31.0,39.0,47.0,52.0,31.0,42.0,37.0,33.0,40.0,33.0,39.0,40.0,29.0,34.0,36.0,40.0
229,38.0,54.0,35.0,42.0,34.0,28.0,30.0,48.0,35.0,36.0,27.0,46.0,25.0,42.0,28.0,33.0,33.0
230,36.0,32.0,41.0,39.0,44.0,47.0,34.0,38.0,45.0,36.0,38.0,31.0,38.0,40.0,27.0,48.0,43.0
231,34.0,47.0,41.0,42.0,36.0,40.0,38.0,41.0,39.0,35.0,43.0,37.0,31.0,43.0,46.0,38.0,33.0
232,31.0,43.0,39.0,39.0,42.0,45.0,40.0,39.0,36.0,33.0,48.0,38.0,35.0,38.0,34.0,36.0,46.0
233,35.0,27.0,42.0,46.0,47.0,47.0,35.0,43.0,41.0,46.0,42.0,34.0,30.0,41.0,43.0,47.0,41.0
234,42.0,43.0,44.0,35.0,46.0,50.0,36.0,46.0,37.0,29.0,35.0,30.0,36.0,34.0,45.0,26.0,30.0
235,41.0,42.0,50.0,36.0,45.0,38.0,43.0,28.0,24.0,37.0,44.0,37.0,49.0,37.0,49.0,32.0,38.0
236,32.0,34.0,34.0,40.0,32.0,35.0,44.0,39.0,41.0,33.0,33.0,40.0,25.0,38.0,32.0,39.0,35.0
237,40.0,34.0,33.0,46.0,32.0,39.0,23.0,41.0,34.0,43.0,46.0,40.0,31.0,46.0,39.0,36.0,32.0
238,36.0,50.0,33.0,35.0,49.0,40.0,38.0,30.0,41.0,38.0,36.0,33.0,40.0,33.0,33.0,43.0,38.0
239,41.0,42.0,30.0,38.0,33.0,27.0,39.0,37.0,40.0,37.0,37.0,37.0,39.0,35.0,28.0,31.0,38.0
240,35.0,33.0,42.0,47.0,45.0,40.0,35.0,41.0,40.0,43.0,30.0,36.0,53.0,43.0,50.0,32.0,40.0
241,35.0,39.0,48.0,33.0,36.0,35.0,44.0,31.0,41.0,32.0,36.0,42.0,31.0,44.0,37.0,39.0,42.0
242,44.0,32.0,45.0,36.0,36.0,29.0,49.0,43.0,36.0,33.0,44.0,43.0,36.0,39.0,28.0,40.0,33.0
243,29.0,30.0,35.0,44.0,32.0,32.0,43.0,47.0,38.0,40.0,36.0,46.0,34.0,45.0,45.0,28.0,41.0
244,39.0,32.0,39.0,32.0,33.0,33.0,36.0,36.0,42.0,29.0,42.0,33.0,40.0,25.0,44.0,40.0,36.0
245,30.0,40.0,44.0,34.0,41.0,41.0,45.0,41.0,37.0,43.0,46.0,31.0,37.0,35.0,36.0,31.0,34.0
246,41.0,45.0,38.0,33.0,36.0,50.0,34.0,39.0,49.0,31.0,43.0,38.0,27.0,37.0,27.0,36.0,32.0
247,41.0,34.0,46.0,36.0,31.0,31.0,33.0,44.0,54.0,47.0,37.0,32.0,46.0,34.0,36.0,34.0,44.0
248,39.0,29.0,43.0,47.0,37.0,47.0,42.0,34.0,37.0,33.0,39.0,43.0,42.0,39.0,46.0,49.0,46.0
249,26.0,42.0,44.0,40.0,43.0,42.0,36.0,33.0,45.0,43.0,36.0,28.0,44.0,56.0,36.0,26.0,34.0
250,35.0,40.0,42.0,44.0,49.0,44.0,45.0,38.0,36.0,35.0,49.0,37.0,43.0,32.0,36.0,52.0,31.0
251,36.0,40.0,31.0,45.0,42.0,50.0,34.0,29.0,41.0,35.0,45.0,29.0,34.0,38.0,33.0,41.0,28.0
252,31.0,40.0,22.0,47.0,48.0,28.0,43.0,41.0,36.0,34.0,35.0,42.0,45.0,36.0,46.0,33.0,41.0
253,33.0,34.0,29.0,45.0,36.0,45.0,46.0,39.0,51.0,44.0,40.0,37.0,37.0,48.0,43.0,44.0,40.0
254,28.0,36.0,44.0,37.0,49.0,37.0,32.0,41.0,39.0,43.0,41.0,40.0,40.0,44.0,39.0,45.0,34.0
255,33.0,36.0,32.0,36.0,37.0,35.0,34.0,27.0,31.0,37.0,35.0,37.0,37.0,42.0,49.0,47.0,38.0
256,36.0,48.0,36.0,41.0,36.0,35.0,48.0,40.0,31.0,42.0,43.0,49.0,36.0,41.0,40.0,33.0,44.0
257,38.0,36.0,36.0,46.0,27.0,37.0,32.0,33.0,38.0,34.0,38.0,40.0,45.0,46.0,40.0,29.0,32.0
258,38.0,35.0,36.0,35.0,32.0,36.0,29.0,42.0,31.0,46.0,37.0,44.0,52.0,36.0,38.0,37.0,35.0
259,36.0,49.0,34.0,43.0,23.0,40.0,38.0,42.0,35.0,26.0,43.0,40.0,41.0,46.0,33.0,43.0,36.0
260,36.0,39.0,27.0,39.0,37.0,43.0,44.0,41.0,35.0,28.0,40.0,27.0,37.0,35.0,37.0,38.0,40.0
261,41.0,27.0,24.0,41.0,43.0,42.0,34.0,40.0,39.0,40.0,40.0,43.0,48.0,41.0,34.0,31.0,40.0
262,29.0,29.0,33.0,40.0,39.0,45.0,48.0,33.0,29.0,36.0,33.0,39.0,40.0,39.0,39.0,40.0,43.0
263,41.0,49.0,25.0,38.0,47.0,52.0,36.0,38.0,37.0,41.0,40.0,52.0,39.0,40.0,43.0,33.0,45.0
264,42.0,38.0,31.0,39.0,47.0,42.0,43.0,43.0,38.0,38.0,45.0,47.0,41.0,51.0,45.0,45.0,38.0
265,37.0,31.0,44.0,35.0,45.0,46.0,39.0,43.0,39.0,49.0,48.0,39.0,33.0,44.0,36.0,35.0,41.0
266,37.0,35.0,37.0,40.0,36.0,31.0,37.0,43.0,40.0,51.0,40.0,22.0,28.0,48.0,40.0,39.0,34.0
267,38.0,45.0,36.0,38.0,38.0,34.0,50.0,32.0,27.0,38.0,44.0,36.0,33.0,35.0,32.0,38.0,31.0
268,34.0,40.0,44.0,38.0,41.0,39.0,35.0,40.0,36.0,34.0,37.0,36.0,22.0,40.0,39.0,36.0,29.0
269,33.0,42.0,37.0,43.0,40.0,30.0,34.0,53.0,37.0,47.0,43.0,52.0,34.0,36.0,50.0,33.0,43.0
270,34.0,40.0,36.0,35.0,35.0,31.0,46.0,46.0,31.0,39.0,31.0,44.0,41.0,33.0,32.0,42.0,33.0
271,33.0,27.0,33.0,27.0,35.0,34.0,32.0,28.0,31.0,36.0,32.0,42.0,37.0,44.0,24.0,35.0,27.0
272,33.0,35.0,29.0,30.0,29.0,29.0,40.0,35.0,34.0,23.0,28.0,36.0,41.0,26.0,23.0,26.0,27.0
273,25.0,17.0,25.0,31.0,32.0,22.0,30.0,33.0,38.0,33.0,28.0,30.0,37.0,42.0,32.0,24.0,42.0
274,25.0,21.0,29.0,9.0,29.0,25.0,35.0,27.0,28.0,30.0,42.0,33.0,26.0,41.0,27.0,50.0,34.0
275,18.0,41.0,32.0,23.0,22.0,20.0,26.0,31.0,39.0,30.0,42.0,31.0,28.0,36.0,31.0,36.0,43.0
276,32.0,22.0,24.0,22.0,32.0,32.0,36.0,41.0,38.0,44.0,33.0,38.0,29.0,29.0,43.0,22.0,24.0
277,28.0,31.0,38.0,21.0,28.0,27.0,33.0,24.0,39.0,42.0,34.0,25.0,30.0,34.0,27.0,42.0,27.0
278,33.0,32.0,33.0,40.0,24.0,32.0,32.0,30.0,28.0,24.0,25.0,26.0,25.0,20.0,28.0,26.0,39.0
279,50.0,36.0,44.0,40.0,44.0,40.0,41.0,43.0,43.0,42.0,43.0,35.0,52.0,40.0,41.0,31.0,44.0
280,34.0,34.0,29.0,37.0,34.0,36.0,36.0,48.0,39.0,26.0,40.0,46.0,34.0,38.0,34.0,38.0,44.0
281,41.0,42.0,33.0,42.0,48.0,42.0,51.0,29.0,30.0,25.0,41.0,36.0,25.0,30.0,33.0,38.0,43.0
282,39.0,27.0,35.0,37.0,49.0,33.0,38.0,41.0,40.0,39.0,33.0,39.0,40.0,47.0,29.0,33.0,41.0
283,27.0,27.0,37.0,37.0,33.0,37.0,28.0,40.0,26.0,30.0,41.0,36.0,35.0,46.0,34.0,35.0,39.0
284,44.0,44.0,38.0,40.0,55.0,46.0,37.0,48.0,39.0,38.0,37.0,49.0,39.0,50.0,43.0,47.0,32.0
285,44.0,30.0,44.0,39.0,41.0,42.0,48.0,30.0,22.0,32.0,26.0,34.0,22.0,32.0,39.0,44.0,50.0
286,31.0,36.0,35.0,41.0,30.0,46.0,30.0,31.0,33.0,41.0,36.0,43.0,47.0,36.0,43.0,32.0,29.0
287,42.0,48.0,34.0,44.0,42.0,42.0,39.0,38.0,43.0,30.0,44.0,36.0,39.0,35.0,41.0,36.0,47.0
288,35.0,45.0,27.0,30.0,36.0,38.0,44.0,39.0,44.0,44.0,33.0,34.0,37.0,37.0,50.0,46.0,42.0
289,40.0,33.0,47.0,44.0,38.0,36.0,35.0,32.0,31.0,29.0,32.0,33.0,27.0,44.0,36.0,47.0,29.0
290,42.0,36.0,31.0,44.0,34.0,35.0,38.0,35.0,34.0,43.0,46.0,29.0,35.0,34.0,42.0,42.0,37.0
291,40.0,32.0,31.0,39.0,37.0,60.0,40.0,47.0,41.0,42.0,34.0,40.0,31.0,48.0,34.0,31.0,47.0
292,33.0,40.0,28.0,40.0,45.0,42.0,41.0,31.0,45.0,43.0,41.0,44.0,29.0,22.0,30.0,36.0,40.0
293,39.0,30.0,32.0,40.0,40.0,38.0,40.0,41.0,35.0,43.0,38.0,32.0,43.0,42.0,41.0,32.0,45.0
294,41.0,41.0,33.0,41.0,40.0,45.0,40.0,42.0,30.0,31.0,36.0,39.0,35.0,51.0,38.0,28.0,38.0
295,54.0,45.0,47.0,33.0,21.0,49.0,27.0,34.0,31.0,45.0,40.0,35.0,30.0,43.0,46.0,34.0,38.0
296,41.0,41.0,39.0,39.0,34.0,36.0,52.0,38.0,26.0,40.0,45.0,52.0,48.0,37.0,39.0,37.0,55.0
297,36.0,49.0,42.0,32.0,38.0,47.0,39.0,30.0,35.0,29.0,26.0,48.0,37.0,41.0,28.0,33.0,47.0
298,38.0,40.0,41.0,51.0,42.0,39.0,47.0,44.0,50.0,41.0,39.0,47.0,38.0,45.0,42.0,38.0,46.0
299,37.0,34.0,37.0,37.0,36.0,46.0,36.0,35.0,37.0,43.0,33.0,40.0,32.0,47.0,45.0,37.0,52.0
300,46.0,39.0,57.0,49.0,40.0,45.0,34.0,28.0,35.0,38.0,32.0,45.0,38.0,44.0,36.0,29.0,38.0
301,35.0,26.0,38.0,53.0,34.0,46.0,32.0,46.0,47.0,43.0,36.0,30.0,55.0,39.0,30.0,50.0,39.0
302,46.0,33.0,47.0,36.0,40.0,37.0,31.0,30.0,34.0,43.0,54.0,37.0,34.0,46.0,26.0,46.0,35.0
303,47.0,37.0,47.0,36.0,32.0,40.0,40.0,39.0,29.0,36.0,32.0,50.0,42.0,48.0,44.0,51.0,57.0
304,44.0,48.0,33.0,53.0,43.0,43.0,41.0,34.0,42.0,45.0,52.0,44.0,34.0,48.0,38.0,34.0,58.0
305,40.0,44.0,45.0,45.0,40.0,52.0,48.0,37.0,40.0,56.0,48.0,48.0,44.0,46.0,53.0,43.0,37.0
306,43.0,43.0,31.0,41.0,42.0,49.0,47.0,48.0,52.0,53.0,39.0,43.0,42.0,43.0,40.0,27.0,45.0
307,51.0,35.0,42.0,45.0,42.0,42.0,44.0,28.0,40.0,49.0,48.0,35.0,40.0,42.0,38.0,49.0,49.0
308,26.0,40.0,41.0,42.0,39.0,32.0,40.0,45.0,50.0,51.0,36.0,40.0,41.0,41.0,45.0,39.0,34.0
309,31.0,29.0,44.0,31.0,36.0,50.0,42.0,51.0,59.0,47.0,48.0,35.0,48.0,38.0,46.0,42.0,47.0
310,40.0,38.0,37.0,41.0,41.0,34.0,45.0,34.0,47.0,42.0,38.0,51.0,40.0,44.0,52.0,35.0,43.0
311,40.0,39.0,40.0,40.0,34.0,46.0,31.0,40.0,44.0,41.0,45.0,44.0,44.0,42.0,36.0,43.0,40.0
312,36.0,33.0,39.0,45.0,42.0,41.0,46.0,45.0,40.0,38.0,51.0,42.0,48.0,44.0,41.0,43.0,45.0
313,41.0,35.0,38.0,29.0,34.0,47.0,40.0,34.0,45.0,47.0,36.0,49.0,34.0,52.0,36.0,37.0,39.0
314,40.0,48.0,36.0,49.0,39.0,49.0,40.0,38.0,38.0,41.0,52.0,48.0,25.0,49.0,34.0,55.0,43.0
315,29.0,33.0,29.0,37.0,28.0,26.0,45.0,41.0,41.0,49.0,36.0,46.0,31.0,52.0,46.0,37.0,44.0
316,39.0,46.0,30.0,43.0,52.0,39.0,40.0,35.0,38.0,45.0,48.0,46.0,51.0,50.0,32.0,39.0,42.0
317,43.0,39.0,37.0,38.0,35.0,41.0,31.0,45.0,54.0,35.0,42.0,38.0,35.0,37.0,47.0,43.0,44.0
318,38.0,29.0,31.0,32.0,39.0,40.0,49.0,49.0,53.0,40.0,37.0,41.0,38.0,40.0,38.0,36.0,41.0
319,38.0,42.0,36.0,43.0,35.0,41.0,44.0,38.0,39.0,41.0,44.0,47.0,40.0,41.0,42.0,47.0,34.0
320,52.0,29.0,43.0,44.0,37.0,41.0,46.0,41.0,44.0,36.0,41.0,33.0,39.0,47.0,39.0,35.0,37.0
321,35.0,32.0,31.0,39.0,37.0,49.0,48.0,27.0,35.0,29.0,53.0,41.0,35.0,38.0,35.0,34.0,30.0
322,50.0,35.0,33.0,29.0,29.0,28.0,52.0,43.0,51.0,34.0,37.0,32.0,31.0,49.0,48.0,43.0,31.0
323,34.0,36.0,35.0,37.0,24.0,36.0,47.0,52.0,46.0,38.0,37.0,41.0,33.0,37.0,48.0,33.0,35.0
324,46.0,47.0,50.0,43.0,44.0,44.0,47.0,28.0,30.0,30.0,32.0,48.0,31.0,59.0,45.0,55.0,51.0
325,38.0,31.0,26.0,43.0,23.0,32.0,28.0,34.0,34.0,25.0,29.0,32.0,34.0,38.0,40.0,40.0,26.0
326,33.0,24.0,36.0,37.0,26.0,30.0,40.0,35.0,30.0,28.0,47.0,45.0,42.0,37.0,35.0,40.0,42.0
327,41.0,46.0,41.0,41.0,45.0,46.0,38.0,39.0,41.0,44.0,32.0,56.0,42.0,38.0,44.0,23.0,43.0
328,39.0,41.0,44.0,40.0,40.0,50.0,43.0,40.0,53.0,33.0,55.0,42.0,32.0,35.0,31.0,29.0,36.0
329,44.0,38.0,34.0,43.0,43.0,38.0,61.0,32.0,41.0,41.0,39.0,43.0,33.0,54.0,42.0,41.0,52.0
330,31.0,37.0,27.0,42.0,23.0,50.0,41.0,30.0,43.0,40.0,31.0,39.0,41.0,29.0,39.0,39.0,40.0
331,49.0,37.0,33.0,41.0,34.0,32.0,26.0,49.0,45.0,32.0,33.0,40.0,37.0,36.0,35.0,37.0,46.0
332,35.0,26.0,32.0,55.0,46.0,44.0,41.0,37.0,35.0,29.0,33.0,47.0,29.0,48.0,40.0,38.0,40.0
333,37.0,36.0,35.0,43.0,43.0,30.0,38.0,44.0,34.0,26.0,28.0,41.0,49.0,40.0,49.0,43.0,40.0
334,39.0,44.0,47.0,42.0,44.0,54.0,39.0,40.0,34.0,27.0,25.0,46.0,25.0,56.0,33.0,41.0,25.0
335,37.0,38.0,42.0,41.0,32.0,36.0,43.0,46.0,39.0,44.0,34.0,45.0,35.0,45.0,51.0,37.0,44.0
336,37.0,37.0,32.0,36.0,45.0,31.0,43.0,45.0,48.0,43.0,42.0,42.0,40.0,37.0,43.0,45.0,47.0
337,51.0,35.0,42.0,45.0,48.0,30.0,34.0,50.0,43.0,42.0,28.0,51.0,31.0,37.0,48.0,37.0,37.0
338,42.0,39.0,39.0,40.0,34.0,44.0,39.0,40.0,35.0,42.0,48.0,50.0,54.0,46.0,39.0,32.0,45.0
339,32.0,30.0,34.0,37.0,48.0,37.0,35.0,49.0,37.0,47.0,51.0,45.0,36.0,37.0,36.0,54.0,35.0
340,28.0,42.0,48.0,35.0,53.0,31.0,35.0,45.0,49.0,38.0,38.0,46.0,46.0,54.0,29.0,39.0,39.0
341,45.0,48.0,49.0,38.0,40.0,36.0,54.0,49.0,39.0,45.0,41.0,55.0,39.0,44.0,43.0,31.0,43.0
342,40.0,42.0,40.0,45.0,47.0,37.0,47.0,50.0,43.0,38.0,43.0,30.0,45.0,40.0,53.0,34.0,53.0
343,36.0,40.0,39.0,41.0,31.0,27.0,31.0,36.0,29.0,44.0,44.0,33.0,29.0,29.0,50.0,47.0,42.0
344,40.0,40.0,57.0,36.0,42.0,44.0,24.0,41.0,40.0,39.0,45.0,35.0,43.0,45.0,49.0,47.0,55.0
345,39.0,47.0,29.0,40.0,39.0,50.0,42.0,40.0,48.0,41.0,35.0,31.0,39.0,37.0,42.0,35.0,50.0
346,27.0,34.0,42.0,30.0,31.0,24.0,38.0,46.0,47.0,36.0,51.0,27.0,42.0,38.0,36.0,28.0,37.0
347,32.0,38.0,35.0,37.0,41.0,38.0,34.0,32.0,44.0,44.0,38.0,28.0,26.0,38.0,35.0,43.0,21.0
348,50.0,38.0,38.0,28.0,38.0,33.0,31.0,46.0,38.0,33.0,50.0,29.0,26.0,45.0,51.0,31.0,45.0
349,33.0,39.0,33.0,27.0,32.0,45.0,33.0,45.0,36.0,34.0,32.0,38.0,44.0,45.0,29.0,43.0,42.0
350,39.0,41.0,35.0,48.0,41.0,33.0,41.0,41.0,41.0,26.0,42.0,43.0,43.0,40.0,33.0,29.0,35.0
351,43.0,31.0,35.0,43.0,46.0,28.0,37.0,38.0,38.0,38.0,32.0,31.0,48.0,43.0,38.0,44.0,49.0
352,24.0,40.0,35.0,33.0,30.0,41.0,29.0,42.0,34.0,52.0,28.0,33.0,44.0,36.0,41.0,37.0,38.0
353,31.0,34.0,26.0,34.0,31.0,37.0,39.0,48.0,40.0,41.0,46.0,35.0,25.0,36.0,37.0,32.0,21.0
354,20.0,27.0,25.0,38.0,33.0,38.0,38.0,50.0,31.0,42.0,37.0,54.0,44.0,42.0,36.0,34.0,33.0
355,49.0,35.0,40.0,34.0,35.0,46.0,37.0,33.0,40.0,37.0,41.0,43.0,49.0,45.0,44.0,33.0,41.0
356,31.0,41.0,38.0,40.0,38.0,30.0,34.0,41.0,50.0,43.0,43.0,49.0,41.0,45.0,44.0,32.0,27.0
357,39.0,41.0,40.0,35.0,37.0,54.0,31.0,42.0,34.0,25.0,40.0,44.0,42.0,43.0,42.0,40.0,42.0
358,31.0,42.0,41.0,40.0,30.0,50.0,47.0,43.0,40.0,49.0,36.0,40.0,44.0,41.0,46.0,33.0,39.0
359,48.0,40.0,40.0,45.0,41.0,45.0,45.0,47.0,28.0,43.0,41.0,43.0,43.0,43.0,42.0,42.0,45.0
360,40.0,62.0,48.0,43.0,38.0,36.0,41.0,39.0,45.0,53.0,41.0,50.0,43.0,52.0,52.0,34.0,51.0
361,36.0,47.0,38.0,37.0,34.0,45.0,37.0,38.0,45.0,44.0,36.0,35.0,33.0,39.0,37.0,42.0,44.0
362,26.0,24.0,37.0,38.0,47.0,38.0,41.0,40.0,51.0,51.0,37.0,40.0,37.0,44.0,42.0,47.0,44.0
363,45.0,39.0,40.0,44.0,39.0,39.0,50.0,37.0,29.0,53.0,57.0,47.0,32.0,35.0,36.0,36.0,41.0
364,44.0,32.0,53.0,40.0,45.0,38.0,33.0,44.0,33.0,49.0,27.0,42.0,39.0,48.0,38.0,33.0,43.0
365,34.0,34.0,32.0,40.0,36.0,31.0,48.0,44.0,39.0,55.0,42.0,43.0,42.0,44.0,45.0,51.0,46.0
366,30.0,35.0,36.0,47.0,39.0,62.0,38.0,47.0,35.0,51.0,48.0,37.0,47.0,55.0,52.0,32.0,38.0
367,35.0,47.0,43.0,52.0,36.0,32.0,44.0,40.0,48.0,45.0,38.0,32.0,45.0,38.0,52.0,39.0,38.0
368,32.0,32.0,39.0,35.0,37.0,31.0,35.0,41.0,42.0,35.0,48.0,40.0,39.0,40.0,39.0,35.0,45.0
369,39.0,42.0,43.0,42.0,44.0,50.0,39.0,48.0,49.0,42.0,43.0,37.0,30.0,39.0,47.0,38.0,32.0
370,35.0,49.0,26.0,49.0,42.0,35.0,42.0,44.0,50.0,46.0,37.0,43.0,43.0,51.0,41.0,37.0,40.0
371,42.0,47.0,45.0,36.0,36.0,53.0,40.0,48.0,29.0,47.0,45.0,37.0,39.0,34.0,43.0,33.0,39.0
372,38.0,37.0,33.0,42.0,41.0,46.0,39.0,42.0,37.0,63.0,39.0,40.0,39.0,39.0,41.0,38.0,44.0
373,51.0,35.0,33.0,38.0,42.0,53.0,44.0,48.0,33.0,43.0,39.0,31.0,44.0,37.0,41.0,32.0,43.0
374,46.0,48.0,41.0,48.0,37.0,49.0,50.0,49.0,34.0,42.0,33.0,35.0,50.0,36.0,47.0,43.0,48.0
375,29.0,33.0,42.0,52.0,33.0,33.0,45.0,44.0,28.0,33.0,47.0,50.0,48.0,53.0,33.0,39.0,37.0
376,42.0,30.0,37.0,41.0,39.0,48.0,42.0,31.0,37.0,39.0,30.0,54.0,41.0,41.0,40.0,47.0,25.0
377,46.0,60.0,42.0,48.0,36.0,41.0,57.0,51.0,42.0,48.0,44.0,35.0,42.0,47.0,48.0,39.0,41.0
378,32.0,45.0,35.0,38.0,49.0,46.0,43.0,43.0,47.0,38.0,38.0,46.0,44.0,41.0,45.0,27.0,47.0
379,37.0,57.0,29.0,40.0,39.0,30.0,39.0,67.0,39.0,45.0,46.0,33.0,41.0,45.0,51.0,46.0,47.0
380,57.0,46.0,49.0,39.0,37.0,49.0,45.0,33.0,49.0,51.0,45.0,51.0,42.0,45.0,45.0,36.0,31.0
381,41.0,37.0,49.0,41.0,40.0,45.0,44.0,52.0,48.0,37.0,59.0,45.0,50.0,46.0,33.0,53.0,48.0
382,41.0,37.0,37.0,44.0,43.0,49.0,40.0,49.0,50.0,51.0,44.0,54.0,40.0,46.0,37.0,48.0,42.0
383,31.0,45.0,35.0,39.0,45.0,34.0,33.0,34.0,43.0,43.0,40.0,44.0,55.0,53.0,41.0,52.0,30.0
384,36.0,33.0,32.0,38.0,45.0,32.0,41.0,46.0,40.0,45.0,44.0,45.0,42.0,40.0,49.0,45.0,32.0
385,46.0,44.0,34.0,43.0,30.0,47.0,37.0,35.0,38.0,31.0,37.0,40.0,39.0,36.0,25.0,42.0,41.0
386,33.0,41.0,40.0,35.0,31.0,49.0,23.0,25.0,38.0,29.0,30.0,38.0,28.0,36.0,27.0,37.0,22.0
387,30.0,32.0,26.0,32.0,29.0,20.0,38.0,34.0,27.0,25.0,38.0,36.0,33.0,38.0,22.0,36.0,31.0
388,36.0,33.0,35.0,31.0,34.0,23.0,34.0,39.0,34.0,25.0,18.0,32.0,20.0,45.0,39.0,36.0,38.0
389,23.0,31.0,31.0,31.0,29.0,38.0,36.0,28.0,42.0,41.0,41.0,38.0,34.0,39.0,31.0,42.0,38.0
