,0,1
0,-0.43247074,8.978882
1,-3.1187987,11.626088
2,-0.073682114,10.004384
3,-0.34933928,5.2583914
4,0.12102738,7.267952
5,-2.9789047,11.573122
6,-0.30323666,8.993849
7,-0.33128226,9.003455
8,-3.083016,11.703092
9,-1.2791183,8.5506
10,-0.91127825,7.9368696
11,-6.556184,5.080342
12,-3.017356,11.633035
13,-0.44104838,5.381204
14,0.0010243411,9.965232
15,-4.355088,6.7432384
16,-6.5227704,5.87635
17,-1.1651546,6.978019
18,-1.804537,6.561808
19,-4.8384695,7.886171
20,-1.3492328,9.638376
21,-3.9431634,7.1211157
22,-2.1901152,10.056816
23,-0.5216724,6.718895
24,-6.8297243,4.7508774
25,-0.50031024,8.328235
26,-3.1184487,11.411673
27,-1.0776411,7.6720085
28,-0.18736416,5.0403323
29,0.39694887,10.016194
30,-0.7571635,8.408366
31,-6.4974685,8.858019
32,-5.4767838,8.987479
33,-4.3713727,8.042188
34,-6.3970833,7.83074
35,-2.842912,9.969469
36,-0.46734634,8.923186
37,-3.1792035,11.661041
38,0.42310455,10.084092
39,-0.26617333,5.1664343
40,-3.3865035,7.792964
41,-4.1677804,6.7812304
42,-2.5181777,9.93841
43,-4.032728,6.466722
44,-0.60087717,6.6927433
45,-1.0683652,7.6435084
46,-1.2830553,8.557234
47,-1.462258,8.610458
48,-1.1405025,7.7073426
49,-3.3061616,11.45681
50,0.048951272,8.994084
51,-3.0372953,11.562075
52,-3.2332494,8.706041
53,-3.9914625,10.089825
54,-3.636277,8.4922085
55,-4.7316203,8.596569
56,-4.303104,7.489079
57,-2.961406,11.548819
58,-6.795509,4.646206
59,-0.85226285,6.7552466
60,-6.2893667,6.6568236
61,-3.90262,7.5306334
62,-3.0260262,8.507032
63,6.1682644,-5.1936874
64,-1.2488782,-7.5571465
65,-1.2252069,-7.5893564
66,6.2014837,-5.256848
67,-3.129287,11.582886
68,-1.7675748,5.798924
69,6.167276,-5.1894274
70,-1.2557884,-7.5333815
71,-0.33824986,8.937366
72,-0.14552797,5.076772
73,0.46493685,10.087465
74,-0.3659856,6.6086674
75,-5.4071155,7.7810235
76,-4.4150715,6.850884
77,-2.6714752,7.314058
78,-3.657198,8.076215
79,-2.6115677,7.4297895
80,-5.268704,8.80958
81,-3.401372,7.5740895
82,-3.207178,6.1343107
83,-6.0618362,9.345401
84,-0.035432007,7.4858665
85,-0.5708282,8.329004
86,-2.5969284,6.348532
87,-2.7486675,8.187763
88,-0.5899434,8.340893
89,0.041156545,7.450342
90,-1.2911801,-7.4818234
91,-2.607368,7.3065233
92,-6.588198,9.611529
93,-3.1477919,5.861444
94,-2.7009993,8.143619
95,-2.7112348,6.543392
96,-3.180173,7.0026155
97,0.012734188,7.4676623
98,-0.56170315,8.3211975
99,-0.4768133,8.23777
100,1.5852704,6.9094014
101,3.9758976,3.5489612
102,0.23248184,7.358933
103,-3.087043,8.770848
104,-1.3246295,10.628157
105,-5.117562,4.092629
106,-2.6810029,7.6729255
107,-1.3103255,-7.430751
108,-1.9497218,8.712841
109,-4.806101,6.4457135
110,-7.6581674,7.614787
111,-5.228296,5.5444326
112,-7.6655912,7.610207
113,-3.463552,8.206029
114,-1.4180087,7.7466655
115,-1.8092139,8.655153
116,-2.5334237,8.050039
117,-1.4153126,7.053788
118,-4.416677,6.7275066
119,-1.3112923,10.640573
120,-5.2629304,3.840385
121,-5.1692963,6.2697644
122,-2.3747041,5.239128
123,-1.4387448,7.529746
124,-5.3133173,5.9233465
125,-4.473619,6.7891946
126,-5.2770133,3.801558
127,-1.3781179,10.52437
128,6.219887,-5.313333
129,-1.2893091,-7.485759
130,-4.16402,6.9875116
131,-2.39277,5.1874623
132,-2.9296901,6.582078
133,-1.0219038,6.895548
134,-1.2659577,-7.5080175
