,0,1
0,3.694413,23.005692
1,3.6941948,23.00465
2,3.6933694,23.004364
3,3.6945577,23.00757
4,3.6923969,23.002914
5,3.691332,22.999638
6,3.688529,22.986914
7,3.6852436,22.984537
8,3.6867814,22.984028
9,3.6841106,22.970545
10,3.6825929,22.967775
11,3.6816719,22.956276
12,3.675546,22.925928
13,3.6739132,22.91786
14,3.6716347,22.905443
15,3.6685598,22.880379
16,3.666205,22.851646
17,3.6644351,22.828474
18,3.664454,22.797623
19,3.664876,22.756802
20,3.6642313,22.726553
21,3.6667414,22.686579
22,3.6715686,22.636658
23,3.6731117,22.631123
24,3.674132,22.610659
25,3.6769824,22.58909
26,3.6865544,22.535124
27,3.6841874,22.536533
28,3.690999,22.503704
29,3.690549,22.4963
30,3.6969833,22.467514
31,3.7020123,22.435417
32,3.7099884,22.410765
33,3.7113516,22.401773
34,3.720706,22.363682
35,3.725209,22.347305
36,3.72703,22.338837
37,3.7389452,22.294594
38,3.7433515,22.276207
39,3.7537034,22.246386
40,3.7630475,22.206373
41,3.7694676,22.182909
42,3.7726386,22.173506
43,3.7801237,22.14529
44,3.7833445,22.135532
45,3.78383,22.140757
46,3.7977407,22.086775
47,3.7996018,22.092228
48,3.8121316,22.037512
49,3.8155804,22.022888
50,3.823496,21.999535
51,3.8322535,21.96284
52,3.8374267,21.942696
53,3.8429601,21.924677
54,3.8516157,21.887836
55,3.8543909,21.879553
56,3.8596735,21.85473
57,3.8565347,21.855816
58,3.86808,21.822254
59,3.874034,21.799095
60,3.878427,21.777405
61,3.875222,21.779808
62,3.880248,21.765678
63,3.8817925,21.755436
64,3.904641,21.6959
65,3.8898966,21.674452
66,3.8841383,21.685263
67,3.8892767,21.648464
68,3.8893678,21.638016
69,3.8846567,21.629734
70,3.8899534,21.617851
71,3.8822742,21.57813
72,3.8830416,21.575016
73,3.8760314,21.547375
74,3.872023,21.530926
75,3.8666854,21.507671
76,3.8601189,21.476448
77,3.853074,21.461287
78,3.8397744,21.392633
79,3.841121,21.420023
80,3.8363159,21.393047
81,3.8421476,21.384106
82,3.8074594,21.324537
83,3.786254,21.271456
84,3.7869341,21.270655
85,3.76266,21.2281
86,3.7429063,21.194796
87,3.7257006,21.167282
88,3.7070532,21.128717
89,3.7031298,21.130215
90,3.6420116,21.057745
91,3.6553123,21.061432
92,3.6470385,21.04822
93,3.6319528,21.031107
94,3.6256325,21.015388
95,3.6273193,21.025782
96,3.5989172,20.99614
97,3.599987,20.994848
98,3.5721943,20.96936
99,3.5505815,20.945961
100,3.5487018,20.946411
101,3.5291831,20.930908
102,3.5018432,20.906916
103,3.495782,20.903387
104,3.4728832,20.887167
105,3.4969928,20.91154
106,3.4468474,20.869726
107,3.4312642,20.857449
108,3.4262557,20.865034
109,3.3735158,20.824102
110,3.363693,20.813936
111,3.318642,20.789652
112,3.3179665,20.792488
113,3.2570055,20.757418
114,3.229929,20.747234
115,3.2138212,20.740862
116,3.1889756,20.72754
117,3.164662,20.72619
118,3.1362956,20.704374
119,3.1043944,20.688805
120,3.0756862,20.677538
121,3.0562027,20.67024
122,3.0194585,20.653814
123,3.0147665,20.652975
124,2.9883013,20.64074
125,2.957637,20.631401
126,2.9141204,20.616781
127,2.8854136,20.605843
128,2.8765898,20.605225
129,2.8308284,20.59058
130,2.8176413,20.586851
131,2.8178074,20.587397
132,2.7848086,20.576376
133,2.7903414,20.58462
134,2.7491062,20.562685
135,2.7038481,20.5469
136,2.6774004,20.535412
137,2.6492808,20.526287
138,2.6247191,20.51782
139,2.574454,20.499994
140,2.5335257,20.487997
141,2.5242414,20.487083
142,2.510818,20.480265
143,2.4598372,20.465944
144,2.4150054,20.453156
145,2.39454,20.448692
146,2.3649642,20.444666
147,2.3478796,20.439121
148,2.3133464,20.429243
149,2.3357644,20.455833
150,2.2744129,20.419443
151,2.2566974,20.41759
152,2.2393162,20.41191
153,2.1914601,20.401522
154,2.1842127,20.399921
155,2.1610556,20.391193
156,2.1186237,20.38037
157,2.0983932,20.3742
158,2.082539,20.369865
159,2.042867,20.362621
160,2.0331,20.32485
161,2.0240865,20.357813
162,2.0076056,20.352793
163,1.9828027,20.348656
164,1.9657844,20.346268
165,1.9635218,20.349627
166,1.9407961,20.343616
167,1.9227046,20.340899
168,1.9138768,20.338701
169,1.8942991,20.332361
170,1.8548557,20.32004
171,1.8295338,20.310787
172,1.7859235,20.29424
173,1.7484721,20.280432
174,1.7151572,20.267311
175,1.7038728,20.26311
176,1.6748079,20.252466
177,1.6482142,20.239336
178,1.615586,20.228384
179,1.5700245,20.209465
180,1.5295852,20.193035
181,1.4764596,20.171082
182,1.4480917,20.15996
183,1.4437164,20.15865
184,1.3929019,20.138657
185,1.3475118,20.124067
186,1.2911619,20.101595
187,1.2933537,20.106188
188,1.2316056,20.082872
189,1.209042,20.07475
190,1.1653603,20.06092
191,1.1652106,20.052616
192,1.0941275,20.030224
193,1.0793902,20.040157
194,1.0909408,20.0276
195,1.022425,20.027578
196,1.0100574,20.03315
197,1.0052235,20.030214
198,0.9714359,20.034578
199,0.94609267,20.037556
200,0.9237352,20.037996
201,0.9183598,20.039995
202,0.88689506,20.043232
203,0.87822974,20.048468
204,0.847043,20.074368
205,0.84823996,20.074482
206,0.8251124,20.091518
207,0.82099533,20.09656
208,0.8368698,20.084564
209,0.7970713,20.126657
210,0.7887298,20.1571
211,0.78294784,20.149214
212,0.78138995,20.194695
213,0.77745515,20.210468
214,0.7771238,20.225702
215,0.77638096,20.250532
216,0.7773844,20.278658
217,0.777593,20.287413
218,0.7779752,20.306776
219,0.7828269,20.341215
220,0.78470063,20.37046
221,0.7920808,20.392845
222,0.7968472,20.41681
223,0.8024285,20.43765
224,0.80456716,20.44799
225,0.8108892,20.474012
226,0.81435305,20.47828
227,0.8316138,20.527363
228,0.8263298,20.523878
229,0.84496826,20.5772
230,0.8583582,20.603607
231,0.8729911,20.638681
232,0.88216823,20.668962
233,0.8867095,20.682724
234,0.8942855,20.707777
235,0.90075415,20.729984
236,0.9028554,20.742165
237,0.9263973,20.818998
238,0.9325783,20.843004
239,0.93991345,20.865658
240,0.94584745,20.920658
241,0.95117265,20.939426
242,0.95190877,20.96074
243,0.95022625,20.982721
244,0.9604463,20.97567
245,0.95536023,21.021933
246,0.95001084,21.070381
247,0.9470284,21.089619
248,0.9557697,21.079435
249,0.9378582,21.141562
250,0.92971647,21.177444
251,0.9184532,21.207443
252,0.91418207,21.226982
253,0.89871913,21.263773
254,0.8864769,21.293894
255,0.8785982,21.30884
256,0.8634146,21.342419
257,0.85842305,21.346363
258,0.83719236,21.379646
259,0.8359076,21.388796
260,0.79846126,21.428738
