,0,1,2
0,-1.6132467,14.810972,15.781553
1,-1.6027102,14.813861,15.779524
2,-1.6088613,14.813043,15.780255
3,-1.6066529,14.812023,15.780008
4,-1.6034805,14.815595,15.779503
5,-1.6010722,14.813621,15.778927
6,-1.6019348,14.813127,15.779739
7,-1.5895852,14.818631,15.775499
8,-1.5848092,14.8194275,15.774647
9,-1.5704631,14.825506,15.770447
10,-1.5693144,14.825387,15.770417
11,-1.5151341,14.853112,15.75082
12,-1.529202,14.841115,15.76098
13,-1.4760747,14.861618,15.749046
14,-1.4540877,14.867776,15.745257
15,-1.4236139,14.879526,15.7386
16,-1.3890481,14.890342,15.731445
17,-1.3752105,14.895325,15.728064
18,-1.3285524,14.90941,15.718033
19,-1.2925744,14.91953,15.709897
20,-1.2992325,14.917338,15.711454
21,-1.2590134,14.928617,15.702297
22,-1.2336646,14.93324,15.698293
23,-1.2065096,14.93935,15.691267
24,-1.158055,14.980095,15.650831
25,-1.1738036,14.945574,15.6851845
26,-1.1402227,14.951467,15.675028
27,-1.105834,14.966439,15.6766405
28,-1.0678169,14.965732,15.65028
29,-1.0384034,14.969713,15.643404
30,-1.0155022,14.972655,15.635431
31,-0.98560506,14.977989,15.625159
32,-0.9592018,14.981423,15.616011
33,-0.91039705,14.989096,15.598753
34,-0.88949406,14.992399,15.591192
35,-0.8371197,15.000028,15.572454
36,-0.81871986,15.002859,15.564814
37,-0.7574323,15.012996,15.541163
38,-0.753666,15.013537,15.539237
39,-0.6889859,15.023834,15.51256
40,-0.6716779,15.026696,15.505206
41,-0.63917005,15.031786,15.491555
42,-0.6023692,15.038841,15.476825
43,-0.5780421,15.041139,15.465917
44,-0.5262343,15.049165,15.443913
45,-0.52031684,15.049768,15.441046
46,-0.47720176,15.056086,15.422742
47,-0.47390497,15.056823,15.42148
48,-0.40336698,15.066092,15.39126
49,-0.3929422,15.067274,15.386637
50,-0.34950057,15.073282,15.36834
51,-0.28785172,15.080891,15.341778
52,-0.26488107,15.08348,15.332238
53,-0.21921475,15.088954,15.312659
54,-0.17259015,15.0948715,15.293088
55,-0.14512992,15.098064,15.2810135
56,-0.0991276,15.103516,15.261148
57,-0.06888428,15.106352,15.247744
58,-0.019957703,15.111008,15.22589
59,0.0015293722,15.113142,15.216443
60,0.035068057,15.116495,15.201838
61,0.031156607,15.11648,15.202886
62,0.0719414,15.120067,15.185584
63,0.09130911,15.120526,15.17625
64,0.11967116,15.1229,15.163135
65,0.13160796,15.123619,15.158006
66,0.19042219,15.1278925,15.131981
67,0.23148918,15.1298895,15.114016
68,0.28245243,15.132126,15.092405
69,0.2677491,15.130503,15.098795
70,0.3179684,15.132721,15.07635
71,0.36970237,15.132863,15.05477
72,0.39784235,15.132652,15.042098
73,0.4214311,15.132139,15.032065
74,0.42253926,15.132684,15.032168
75,0.43208566,15.131757,15.028354
76,0.47083235,15.130403,15.012035
77,0.5151133,15.127842,14.994316
78,0.5555146,15.124512,14.978132
79,0.59433895,15.122005,14.963157
80,0.64222765,15.115628,14.943187
81,0.66468245,15.113498,14.934149
82,0.7456058,15.099863,14.90244
83,0.791709,15.091538,14.882507
84,0.8597435,15.080316,14.854488
85,0.88380176,15.073402,14.845386
86,0.91524655,15.064889,14.835405
87,0.9655024,15.053342,14.816702
88,0.99328375,15.0486145,14.807326
89,1.0364193,15.034841,14.793273
90,1.0673246,15.028813,14.78211
91,1.1062167,15.020599,14.76905
92,1.1021594,15.0183115,14.77214
93,1.1525775,15.003884,14.758001
94,1.1869234,14.993843,14.747842
95,1.1683441,15.006928,14.757007
96,1.2168981,14.982982,14.740464
97,1.2341901,14.977034,14.735552
98,1.2481681,14.97192,14.730489
99,1.2784911,14.955074,14.723524
100,1.2986504,14.947457,14.718995
101,1.3006487,14.949039,14.717855
102,1.3253025,14.930806,14.709886
103,1.4025722,14.884942,14.688673
104,1.3674757,14.926288,14.699685
105,1.3928797,14.895865,14.69792
106,1.4261568,14.874588,14.695445
107,1.4489764,14.860889,14.695147
108,1.4921508,14.831567,14.694182
109,1.5073991,14.824846,14.690826
110,1.5080943,14.821517,14.693292
111,1.5514089,14.787818,14.694252
112,1.5446118,14.794306,14.694105
