,0,1,2
362,6.402336,8.837866,5.860087
363,7.8574085,8.743218,4.8823695
364,6.6832275,8.392656,4.9128337
365,6.8944216,9.073461,5.642461
366,7.445513,9.030683,5.250703
367,7.5039253,8.982773,4.5217075
368,5.3871307,7.128787,5.6102986
369,7.3516917,7.9922137,5.3714576
370,7.114902,9.223157,5.4565344
371,7.207588,8.765281,4.462609
372,6.868175,9.004661,5.040889
373,7.0441375,8.848335,4.6589513
374,7.4107647,9.078504,4.63011
375,7.3042927,8.410586,5.2894173
376,6.5977774,8.725569,4.807066
377,7.4945655,9.101961,4.5868435
378,7.608211,9.263636,5.297116
379,7.287891,8.860453,5.458603
380,7.585996,8.2430725,4.517795
381,7.8380375,8.534845,5.5790524
382,7.478013,8.877848,5.669653
383,7.539838,8.250969,5.309781
384,6.9404945,8.722654,5.9172564
385,7.050274,7.243291,4.0945582
386,5.812898,6.1138926,3.8890285
387,3.275559,5.00831,4.0588045
388,4.2736797,5.828099,4.2292247
389,3.872373,5.794745,4.7298226
390,5.0684385,6.7702475,4.949681
391,3.4092338,5.2823315,4.212131
392,4.4549165,7.7396116,4.457247
393,5.1311264,8.060649,4.0534935
394,6.8525295,7.4629126,3.493912
395,5.114203,8.104054,5.15877
396,3.5823464,5.9326434,3.5504818
397,3.3213727,5.9136095,4.387092
398,4.996774,6.9046884,5.487747
399,3.6858008,6.0380287,4.415934
400,7.274711,7.79623,5.3174653
401,4.841256,6.708909,5.5215693
402,5.1990705,7.7377944,3.7112854
403,5.137847,6.6902084,4.5269346
404,6.39907,9.238667,5.4089327
405,6.790992,8.214152,4.9512944
406,6.492738,9.276157,5.362083
407,6.053905,7.267411,3.9447882
408,7.963655,8.764552,5.0338006
409,5.894504,8.386978,4.4145236
410,7.0026283,8.0022335,5.731222
411,6.479904,6.3156247,4.2180605
412,5.0431967,6.520556,5.1759443
413,7.4416842,9.066348,4.7227154
414,5.073171,7.4136853,5.38627
415,6.3779216,7.048361,3.6649268
416,6.844844,6.8809943,4.1800404
417,7.557162,8.184309,5.0257645
418,5.5557213,8.471424,4.549552
419,4.821385,7.234516,4.635751
420,5.78199,6.606,4.7444763
421,5.5336714,6.5012617,5.0366645
422,5.901202,8.608986,4.940674
423,7.056249,8.634075,4.584779
424,6.918257,8.249482,3.948215
425,7.0998,7.2860017,4.176436
426,6.768683,8.149147,3.8359227
427,3.1976445,4.2807217,3.369428
428,4.0504594,6.560211,4.9701204
429,4.3602014,6.294958,4.5564823
430,5.071525,5.657755,3.8256383
431,6.1249356,6.789766,4.229857
432,3.2410648,4.8846703,4.0393
433,5.2636304,5.676594,4.78816
434,4.9089837,7.6058745,5.36702
435,7.10047,7.666098,5.1100106
436,5.382306,5.731253,4.7831125
437,5.9472847,6.374242,3.8534114
438,3.7331314,6.059579,3.4577134
439,3.6436958,5.7735806,4.0570006
440,6.0459743,7.2708797,3.9956055
441,5.2528615,5.8824897,3.2858896
442,5.1508217,6.4459195,3.8162532
443,6.1220436,6.397277,3.5932045
444,5.8351746,6.9725385,4.5644784
445,5.736659,6.3105464,3.2565708
446,5.158304,8.009229,5.151091
447,5.699596,8.395579,4.4372234
448,7.110784,7.4484496,5.2038236
449,3.815188,4.578016,3.3936284
450,7.3085203,7.3542595,4.26851
451,7.8364577,8.410067,5.555872
452,6.9502325,8.80844,4.834954
453,7.1178026,7.395893,4.5322876
454,4.8406024,7.341334,3.4965308
455,5.1893706,6.8138533,3.5449224
456,4.512104,6.874141,3.6799903
457,6.477435,8.091774,3.837628
458,3.8242157,5.861082,3.6112216
459,5.906541,5.8983483,3.8566904
460,5.2845545,6.299433,5.1258364
461,4.362223,5.8873997,4.2864704
462,5.57754,5.868803,3.495874
463,5.3360066,7.1334057,3.5179877
464,3.3428206,5.7310295,4.3743725
465,4.8297505,7.9218917,4.14902
466,5.4361024,8.559474,5.1575046
467,4.241324,7.185013,3.9909382
468,4.2499804,6.816153,4.961365
469,4.1819386,6.827819,3.5713503
470,4.80224,5.890582,4.2918606
471,3.2028491,5.9155235,4.244128
472,4.443626,7.453592,4.7832737
473,3.1942728,5.793396,3.9221637
474,3.126272,5.451587,4.054075
475,4.6246142,6.1304517,4.565442
476,3.3186476,5.6900706,4.2143397
477,4.8725276,7.8878794,4.8583694
478,4.9113264,6.7649674,4.068048
479,5.0462737,6.5496173,5.181316
480,5.1914625,7.03886,3.5270693
481,3.951548,6.602459,4.9363585
482,3.5752568,6.783971,4.7010217
483,6.1203804,6.8671904,3.655775
484,4.448222,5.9552855,4.2576623
485,4.8096943,7.606014,3.523432
486,4.8083277,8.383096,5.369493
487,5.708135,6.9771934,4.170342
488,4.464572,7.2167654,4.8531265
489,5.241689,6.1179895,4.950429
490,6.439901,8.360167,4.9544153
491,5.6322875,6.4843235,4.928056
492,5.8605776,6.3729343,3.4994512
493,3.5502305,6.557711,4.833974
494,5.106929,8.179152,4.252926
495,4.9127903,7.1648536,3.982767
496,6.7972217,8.708678,4.3174496
497,5.903619,7.3735404,3.596947
498,5.258687,6.2652407,4.1132917
499,6.0276475,5.973893,4.354172
500,6.078022,6.459073,3.6557026
501,6.7120533,7.3739023,5.665487
502,5.629684,5.7973547,4.524393
503,3.2840037,6.27263,4.487102
504,5.2633867,5.849493,3.5665364
505,3.2633889,5.132698,4.2461877
506,3.0149164,5.4325533,3.708344
507,2.9666924,4.582302,3.535851
508,2.813648,4.353752,4.0078344
509,3.286535,4.740213,3.9439569
510,4.960529,6.0107827,4.132526
511,3.1568542,5.3613935,3.6320357
512,4.093109,6.6009192,3.5618756
513,3.3320277,4.6618166,3.5829194
514,5.60424,5.7464046,3.808114
515,3.6418965,4.4824815,3.4507868
516,5.131665,5.726114,3.7432594
517,2.7379367,4.303447,3.9733481
518,3.7338855,4.56466,3.466735
519,3.1283302,5.9525824,4.2273703
520,5.3542547,5.742979,3.5048075
521,3.0839562,4.612401,3.5823548
522,6.016736,7.941442,5.4979095
523,3.0249598,5.743607,4.2219634
524,2.717361,5.36604,3.9685566
525,5.163991,6.305517,3.9234495
526,3.922954,5.6546173,3.4785702
527,5.202396,5.8378787,3.3556995
528,5.5260515,5.864792,4.365975
529,2.9076211,4.4113812,3.5868664
530,6.7233906,6.636791,4.6291275
531,5.3914895,6.9157763,3.7622526
532,6.652899,7.36546,4.2153807
533,7.991192,8.193292,5.204325
534,7.7283096,8.270718,4.989635
535,7.3448076,9.091785,5.2808347
536,7.538048,8.7980795,4.4177723
537,7.167806,7.788477,5.401745
538,6.8595066,7.3355417,4.5769224
539,7.026761,7.3730116,4.4982405
540,7.3542585,8.629983,4.3372326
541,5.9521856,7.2919664,3.975963
542,7.0439806,7.525352,5.075505
543,7.6138473,8.60263,4.5829167
544,7.5459695,7.958898,4.267553
545,7.3814597,8.628673,4.5822043
546,7.3165474,8.544106,4.584919
547,7.382601,7.95763,4.0278306
548,7.294212,8.547185,4.5384455
549,6.504177,8.72762,5.7475214
550,6.4992485,7.8660655,4.677532
551,6.617303,6.535167,4.223385
552,4.420957,6.76839,3.5147703
553,6.4309745,6.450258,4.8417344
554,7.454407,7.9893055,4.431775
555,7.3936357,7.2955213,4.4678655
556,7.8852196,8.359111,5.4629254
557,7.4521236,7.385587,4.402239
558,6.071545,7.253749,5.2028446
559,7.465622,8.377155,5.7693977
560,7.5558906,9.063606,5.5093994
561,5.5816307,8.151053,5.75794
562,7.371554,8.84432,5.591329
563,6.522922,8.785785,5.946074
564,7.528488,8.983735,5.5255632
565,7.2776623,8.015764,5.7927423
566,7.3300495,8.626321,5.0486717
567,7.235036,7.6846857,4.9616933
568,7.389446,7.8994603,5.487626
569,7.122451,8.068926,5.7871118
570,7.971752,8.481879,5.374249
571,6.828501,8.761551,5.8189735
572,7.088343,8.675643,5.5406117
573,7.109493,8.808637,4.918289
574,7.9001927,8.299864,5.322301
575,6.219213,8.062486,5.417778
576,5.2238636,7.961017,3.758202
577,6.25821,8.813381,5.7295184
578,3.5790243,5.0423875,3.3071675
579,6.667402,6.671441,4.676516
580,4.1589813,7.2535844,4.691055
581,7.5158086,8.91179,4.553138
582,5.682258,8.350974,4.4798207
583,3.1650193,4.640741,3.3015654
584,2.8646324,5.133108,4.01952
585,5.16792,6.410907,3.6927319
586,5.442873,5.9355793,3.7512057
587,6.526406,8.142025,5.369878
588,6.515482,7.0270815,4.3814764
589,5.989457,6.68015,5.061484
590,6.524302,7.2951603,3.5966423
591,4.94926,7.5334945,4.9788246
592,4.288957,7.1405034,3.9687638
593,5.9593167,6.739262,5.245884
594,5.3336067,5.8329554,4.3988266
595,5.792453,5.875799,3.8188736
596,5.5025015,6.7578106,3.63878
597,5.777193,6.2837086,4.062247
598,2.7777565,5.4875703,3.9216745
599,2.912536,5.3442335,3.4904125
600,4.8176556,5.4598913,3.5401685
601,3.9009912,5.757143,4.7779174
602,3.2710798,5.3353014,4.556632
603,3.2501574,4.594347,4.1432605
604,2.8682683,5.2962418,3.4831305
605,2.7689471,4.5458775,3.6051002
606,2.5905292,4.1676817,4.0490894
607,2.5305429,4.138782,4.033812
608,2.730689,5.366426,3.9361517
609,2.5159094,4.0982175,4.050684
610,2.542284,4.555768,3.5334291
611,3.3929486,4.6269436,4.017834
612,4.7838464,7.529303,5.134721
613,6.8438005,7.4858665,5.604485
614,6.765389,8.836836,4.885075
615,5.7352934,8.301189,4.529833
616,4.809562,7.507481,4.0854263
617,6.200395,6.61176,4.5475793
618,7.5132437,7.760701,5.1425457
619,6.3077345,7.22035,5.5466657
620,7.002723,8.401089,4.3190985
621,5.8203373,8.53417,4.871339
622,5.414583,7.2585616,5.0216484
623,4.967556,8.070369,4.2221255
624,5.564597,7.7751412,4.918081
625,7.0489173,7.5625505,5.0219975
626,7.1181636,8.126985,5.431155
627,5.023744,7.438293,5.6792545
628,6.6200213,7.472033,3.4327893
629,5.6314874,5.831028,3.6257403
630,6.2301846,7.1770115,4.0788474
631,5.4538107,7.988643,5.7025743
