,0,1
0,3.8446155,4.6762614
1,6.1168027,6.526315
2,4.4307637,3.8165293
3,7.6818085,3.385858
4,5.9530706,5.657887
5,7.9459095,3.9033058
6,5.585937,3.8847356
7,5.839042,6.3207526
8,4.9290876,4.7675247
9,3.200594,4.5185275
10,7.7893047,5.3589306
11,5.866471,3.465455
12,5.4136305,3.5761597
13,5.521422,5.2765627
14,6.189771,3.8214111
15,7.886474,5.4236135
16,3.6517448,4.2563434
17,6.647869,7.171409
18,5.4726567,5.0196185
19,4.353672,4.6547804
20,6.9358735,3.850604
21,4.5446253,4.837885
22,6.590548,3.259319
23,6.3870883,4.9235086
24,4.6607113,5.3554444
25,3.8735945,4.869254
26,6.767539,6.2238812
27,3.1571827,5.6860867
28,6.2316155,5.993209
29,6.7712226,5.537679
30,4.9466376,4.714528
31,3.355882,3.3302982
32,5.916813,5.328716
33,3.5019078,5.5309043
34,7.7828364,6.2931805
35,6.208849,4.0303135
36,3.9578853,6.7257414
37,8.217695,4.40293
38,7.3351064,3.728959
39,3.38222,5.0936556
40,5.698084,3.0198467
41,6.230347,5.3429008
42,3.822635,5.6142864
43,4.593397,3.379261
44,7.9228578,6.010241
45,6.905263,4.197834
46,5.5882745,7.5208826
47,3.7100925,3.6702712
48,7.5729723,5.2778344
49,3.7368658,4.010253
50,7.79438,3.2856927
51,5.012614,4.6098027
52,6.822582,2.6542325
53,6.500661,6.8424926
54,5.408059,5.4493656
55,6.347778,4.8364296
56,4.5296235,5.825288
57,7.8135834,4.370542
58,4.6139474,4.3527627
59,4.8361115,4.8322644
60,7.665195,4.5076504
61,4.5892076,4.3298044
62,7.8657613,3.200875
63,7.6884446,6.0140877
64,7.895096,4.8897057
65,4.623402,3.4961727
66,5.391972,7.023995
67,5.714175,3.9736366
68,6.340782,2.844835
69,5.0213175,5.2971997
70,3.5682113,6.1405993
71,6.272941,3.5508218
72,4.9565706,4.218387
73,7.237708,3.8314877
74,4.662642,5.5315285
75,6.3930373,2.7480874
76,7.1355457,6.3899345
77,4.9070153,5.9268684
78,5.1936245,4.174762
79,6.6858325,6.516241
80,5.369283,5.306952
81,4.5677233,3.4193723
82,5.668611,3.1522996
83,7.646078,2.9933965
84,4.50014,5.6588287
85,6.7879176,3.884083
86,4.0775113,3.5759873
87,4.7056046,4.998172
88,8.345771,4.3153477
89,5.6070333,6.4296947
90,3.2938685,4.2104206
91,7.234314,3.7091792
92,5.8064375,6.4150004
93,6.3207316,2.881264
94,5.262647,3.8360248
95,7.6181903,6.601225
96,3.3563287,4.685126
97,3.7056735,3.9545739
98,7.901065,5.956333
99,4.623803,5.022461
100,6.0814333,7.0277715
101,6.707279,3.9277678
102,7.443751,4.9819555
103,3.8147187,4.6957307
104,5.358932,7.1923165
105,7.6095843,3.4023216
106,5.306775,5.4334936
107,5.1294456,3.2197113
108,6.145417,5.649827
109,7.2237253,3.23332
110,7.711969,6.096251
111,6.790025,3.5328631
112,4.8257766,4.654976
113,3.451432,3.7209525
114,6.4112353,7.371871
115,4.3522778,5.157268
116,6.557183,4.4033237
117,4.3744173,4.0174203
118,6.3535433,7.1967797
119,4.9684315,2.448594
120,6.5720215,4.7470317
121,5.64353,6.797809
122,4.860201,4.9561796
123,7.8438587,4.6352763
124,6.840032,5.421568
125,5.584255,3.0737429
126,4.499161,4.283797
127,7.8883047,5.61505
128,4.81532,5.521824
129,6.6243563,2.7979841
130,4.8941994,5.254724
131,7.3034687,6.3339124
132,5.463539,4.19986
133,3.2423847,4.3908606
134,5.4272375,5.8526154
135,8.231519,3.826884
136,5.8498363,6.273398
137,4.496407,4.824601
138,8.217422,4.3083434
139,6.3865643,4.6681156
140,4.1317077,3.233866
141,7.105594,5.3127556
142,4.783123,3.9856732
143,5.6029987,6.7077746
144,4.3060017,5.6584835
145,6.0475698,3.3857052
146,5.3488393,5.318035
147,6.500085,4.943451
148,7.071284,5.8928843
149,6.3393836,4.748657
150,4.1250596,6.020615
151,6.551117,4.4495854
152,8.223065,5.8916445
153,7.1048813,4.9780593
154,5.1105433,3.9398525
155,7.339143,5.0860147
156,5.6190352,5.20227
157,4.3890924,6.3279486
158,6.5922823,2.7059305
159,3.6285799,5.0688577
160,5.8709345,7.1234317
161,7.023109,3.1097984
