scorer,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000,DLC_resnet50_marmosetSep18shuffle1_1222000
bodyparts,nose,nose,nose,left_eye,left_eye,left_eye,right_eye,right_eye,right_eye,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,left_shoulder,left_shoulder,left_shoulder,right_shoulder,right_shoulder,right_shoulder,left_elbow,left_elbow,left_elbow,right_elbow,right_elbow,right_elbow,left_wrist,left_wrist,left_wrist,right_wrist,right_wrist,right_wrist,left_hip,left_hip,left_hip,right_hip,right_hip,right_hip,left_knee,left_knee,left_knee,right_knee,right_knee,right_knee,left_ankle,left_ankle,left_ankle,right_ankle,right_ankle,right_ankle
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,982.5897216796875,535.6068115234375,0.999845027923584,990.9468383789062,528.2178955078125,0.9998719692230225,979.162353515625,531.1762084960938,0.9997674822807312,1016.5114135742188,525.8305053710938,0.9934840798377991,973.0130004882812,530.6281127929688,0.9706311821937561,1024.914794921875,559.9143676757812,0.9796765446662903,978.7644653320312,564.6065063476562,0.9689605236053467,1019.1307983398438,593.2666015625,0.9864408373832703,985.4888305664062,591.412353515625,0.9660522937774658,1008.2178955078125,584.6401977539062,0.7314733862876892,993.3475341796875,584.8858032226562,0.21936210989952087,1044.997802734375,652.2627563476562,0.9151262044906616,1022.8291015625,648.1207275390625,0.8974429368972778,990.5670776367188,645.4918823242188,0.9319524168968201,986.4027709960938,649.3469848632812,0.9462613463401794,1006.3743896484375,677.2412719726562,0.4913789927959442,1009.8142700195312,690.2963256835938,0.7831164598464966
1,982.697509765625,535.6068115234375,0.9998608827590942,991.074462890625,528.2178955078125,0.9999246597290039,979.2632446289062,531.1762084960938,0.9998077750205994,1017.4371337890625,526.0516357421875,0.9950413107872009,973.0838012695312,530.7506103515625,0.971794843673706,1024.914794921875,559.9143676757812,0.9795876741409302,978.932861328125,564.7249755859375,0.9713965058326721,1019.203857421875,593.3236694335938,0.9847346544265747,985.8617553710938,591.5888671875,0.9766547679901123,1008.7156372070312,584.6401977539062,0.7159593105316162,993.3475341796875,585.0426025390625,0.2310255467891693,1044.997802734375,652.8619995117188,0.9081311225891113,1023.2081298828125,648.9224853515625,0.872824490070343,990.93310546875,645.8629150390625,0.9542900919914246,987.3021850585938,649.6918334960938,0.9586878418922424,1038.9423828125,677.2943725585938,0.42580997943878174,1010.0693969726562,692.772216796875,0.8327028155326843
2,982.767578125,535.6068115234375,0.9998821020126343,991.1143798828125,528.2178955078125,0.9999161958694458,979.3277587890625,531.1762084960938,0.9998414516448975,1017.8091430664062,526.3639526367188,0.9953800439834595,973.1668090820312,530.8159790039062,0.9715187549591064,1024.914794921875,560.0439453125,0.9838021993637085,979.0440673828125,565.0320434570312,0.9736770987510681,1020.1170043945312,593.7785034179688,0.9894389510154724,985.9149169921875,591.5888671875,0.9765667915344238,1008.7156372070312,584.97802734375,0.7443775534629822,993.3475341796875,585.097900390625,0.26688188314437866,1044.997802734375,652.9089965820312,0.9302805066108704,1023.2081298828125,648.9224853515625,0.8788477778434753,990.9791259765625,645.8629150390625,0.93336421251297,987.7247924804688,649.6918334960938,0.9583985805511475,1038.9423828125,677.3565673828125,0.38804420828819275,1010.51171875,692.772216796875,0.676997184753418
3,982.8526000976562,535.277099609375,0.9999023675918579,991.074462890625,528.08642578125,0.9999274015426636,979.4632568359375,530.8760375976562,0.9998435974121094,1017.4371337890625,526.7071533203125,0.9968098998069763,973.2902221679688,530.7506103515625,0.9745346307754517,1024.806640625,560.0439453125,0.9809584021568298,979.7559814453125,565.0320434570312,0.9716055393218994,1020.5040893554688,594.049560546875,0.9895959496498108,986.0924072265625,591.5888671875,0.9783827662467957,1008.2178955078125,584.9925537109375,0.7603952884674072,993.3475341796875,585.2337036132812,0.3170226514339447,1044.816650390625,652.9089965820312,0.9279322028160095,1022.8291015625,648.9224853515625,0.8924420475959778,991.1197509765625,645.8629150390625,0.9401798248291016,987.7314453125,649.3469848632812,0.9635940194129944,1038.896728515625,677.2943725585938,0.3968000113964081,1010.5484619140625,691.903076171875,0.7939068078994751
4,982.8526000976562,535.277099609375,0.9999169111251831,991.00048828125,528.08642578125,0.9999310970306396,979.4632568359375,530.8760375976562,0.9997965693473816,1017.8091430664062,526.0716552734375,0.9977806210517883,973.2902221679688,530.7506103515625,0.9705511927604675,1024.806640625,561.6648559570312,0.984207808971405,979.7559814453125,565.0320434570312,0.962924599647522,1020.561767578125,595.3692626953125,0.9894619584083557,987.0303344726562,591.5322265625,0.9642306566238403,1007.4190673828125,584.6401977539062,0.7847681641578674,993.1491088867188,585.097900390625,0.28876250982284546,1044.300048828125,652.9089965820312,0.9281505346298218,1022.3613891601562,648.9224853515625,0.8776545524597168,991.6231079101562,645.6277465820312,0.9355260729789734,987.8279418945312,648.4156494140625,0.9411348700523376,1038.896728515625,677.2943725585938,0.45641693472862244,1010.6582641601562,691.903076171875,0.7759952545166016
5,982.9254760742188,535.277099609375,0.9999021291732788,991.00048828125,528.08642578125,0.9999270439147949,979.549072265625,530.7482299804688,0.9998002648353577,1017.8091430664062,526.5252075195312,0.9973816275596619,973.5280151367188,530.7506103515625,0.9689573645591736,1024.806640625,561.7473754882812,0.9812580347061157,979.7793579101562,565.0320434570312,0.9585293531417847,1020.561767578125,595.6318969726562,0.9894562363624573,987.0303344726562,591.1824951171875,0.9593653082847595,1007.3379516601562,584.7520751953125,0.7445476055145264,992.8793334960938,585.1442260742188,0.26153120398521423,1044.1566162109375,653.2167358398438,0.9382405281066895,1022.3526000976562,649.1717529296875,0.8972944021224976,991.6903076171875,645.5484619140625,0.9305160641670227,987.95361328125,648.4156494140625,0.9441688656806946,1038.612060546875,677.3565673828125,0.39400261640548706,1010.6582641601562,692.772216796875,0.8002728223800659
6,982.9801635742188,534.9629516601562,0.9998452663421631,991.00048828125,528.0355224609375,0.9998772144317627,979.6641845703125,530.7154541015625,0.9997695088386536,1017.8091430664062,526.5252075195312,0.99604332447052,973.5280151367188,530.6163330078125,0.9727768898010254,1024.806640625,562.0296020507812,0.9869397878646851,979.7793579101562,565.1835327148438,0.9717718958854675,1020.561767578125,595.9127197265625,0.9938586354255676,987.0303344726562,591.1824951171875,0.9601163864135742,1007.2149047851562,584.9925537109375,0.78668212890625,992.8793334960938,585.2337036132812,0.24746137857437134,1044.1566162109375,652.9089965820312,0.9032468795776367,1022.3526000976562,648.4453735351562,0.8259007930755615,991.6903076171875,645.1053466796875,0.9241227507591248,988.9301147460938,648.4156494140625,0.9451969861984253,1038.4764404296875,677.3565673828125,0.40825599431991577,1010.6619262695312,691.903076171875,0.8686408400535583
7,982.9254760742188,535.2092895507812,0.9998886585235596,990.9912719726562,528.118896484375,0.9999088048934937,979.549072265625,530.7482299804688,0.999816358089447,1016.3963623046875,526.2676391601562,0.9967929720878601,973.288330078125,530.6163330078125,0.9744531512260437,1024.806640625,562.0296020507812,0.9883721470832825,979.3666381835938,564.9886474609375,0.9740440845489502,1020.5040893554688,595.9127197265625,0.9928141236305237,986.9967041015625,591.1824951171875,0.9551333785057068,1006.8211669921875,585.1094360351562,0.794929027557373,993.8036499023438,591.4822387695312,0.22353360056877136,1043.8455810546875,652.33056640625,0.9260137677192688,1022.3613891601562,648.4453735351562,0.83750981092453,991.6903076171875,645.1053466796875,0.947282075881958,988.9301147460938,648.510986328125,0.9579035043716431,1037.7227783203125,676.9308471679688,0.41062840819358826,1010.6619262695312,691.62255859375,0.8966699242591858
